Setup title,"2-terminal dual Vsweep"
0.16,-1.58E-12
0.15,1.16E-12
0.14,-2.63E-12
0.13,1.47E-12
0.12,-1.2E-13
0.11,1.42E-12
0.1,-1.85E-12
0.09,1.14E-12
0.08,-1.43E-12
0.07,2.08E-12
0.06,-2.13E-12
0.05,1.56E-12
0.04,-7.5E-13
0.03,8.8E-13
0.02,-9.2E-13
0.01,1.04E-12
0,-5.3E-13
-0.01,-1.71E-12
-0.02,4E-13
-0.03,-2.12E-12
-0.04,-2.5E-13
-0.05,-1.47E-12
-0.06,7.9E-13
-0.07,-1.83E-12
-0.08,1.74E-12
-0.09,-1.84E-12
-0.1,3.1E-13
-0.11,-1.44E-12
-0.12,2.33E-12
-0.13,-1.44E-12
-0.14,7.6E-13
-0.15,-1.6E-12
-0.16,1.25E-12
-0.17,-9.5E-13
-0.18,1.04E-12
-0.19,-2.22E-12
-0.2,9.7E-13
-0.21,-6.9E-13
-0.22,1.13E-12
-0.23,-8.7E-13
-0.24,8.3E-13
-0.25,-1.65E-12
-0.26,1.25E-12
-0.27,-1.51E-12
-0.28,8.9E-13
-0.29,-2.24E-12
-0.3,1.49E-12
-0.31,-1.22E-12
-0.32,7E-13
-0.33,-1.41E-12
-0.34,1.23E-12
-0.35,-1.37E-12
-0.36,1.48E-12
-0.37,-1.82E-12
-0.38,1.25E-12
-0.39,-8.7E-13
-0.4,1.8E-13
-0.41,-1.94E-12
-0.42,2.72E-12
-0.43,-1.72E-12
-0.44,6.6E-13
-0.45,-1.4E-12
-0.46,4.7E-13
-0.47,-2.3E-12
-0.48,1.43E-12
-0.49,-1.75E-12
-0.5,1.01E-12
-0.51,-2.12E-12
-0.52,5.9E-13
-0.53,-1.79E-12
-0.54,1.01E-12
-0.55,-1.77E-12
-0.56,2.27E-12
-0.57,-1.61E-12
-0.58,1.04E-12
-0.59,-2.21E-12
-0.6,1.1E-13
-0.61,-1.48E-12
-0.62,3.6E-13
-0.63,-2.5E-12
-0.64,1.15E-12
-0.65,-2.36E-12
-0.66,2E-13
-0.67,-3.32E-12
-0.68,-1.61E-12
-0.69,-1.69E-12
-0.7,-1.11E-12
-0.71,-4.12E-12
-0.72,-9E-13
-0.73,-4.47E-12
-0.74,-1.16E-12
-0.75,-3.19E-12
-0.76,-2.65E-12
-0.77,-4.54E-12
-0.78,-1.77E-12
-0.79,-4.29E-12
-0.8,-2.93E-12
-0.81,-5.98E-12
-0.82,-2.63E-12
-0.83,-4.35E-12
-0.84,-4.21E-12
-0.85,-6.33E-12
-0.86,-4.56E-12
-0.87,-7.23E-12
-0.88,-4.04E-12
-0.89,-7.97E-12
-0.9,-6.27E-12
-0.91,-7.89E-12
-0.92,-7.51E-12
-0.93,-9.74E-12
-0.94,-8.21E-12
-0.95,-1.251E-11
-0.96,-9.5E-12
-0.97,-1.165E-11
-0.98,-1.021E-11
-0.99,-1.274E-11
-1,-1.145E-11
-0.99,-1.034E-11
-0.98,-7.13E-12
-0.97,-9.94E-12
-0.96,-3.78E-12
-0.95,-3.7E-12
-0.94,1.56E-12
-0.93,1.73E-12
-0.92,6.98E-12
-0.91,8.06E-12
-0.9,1.322E-11
-0.89,1.438E-11
-0.88,1.777E-11
-0.87,1.525E-11
-0.86,1.791E-11
-0.85,1.419E-11
-0.84,1.49E-11
-0.83,1.02E-11
-0.82,1.004E-11
-0.81,6.55E-12
-0.8,8.9E-12
-0.79,4.06E-12
-0.78,4.83E-12
-0.77,1.35E-12
-0.76,4.81E-12
-0.75,1.77E-12
-0.74,4.74E-12
-0.73,9.4E-13
-0.72,2.26E-12
-0.71,1.17E-12
-0.7,3.6E-12
-0.69,-1.25E-12
-0.68,1.8E-12
-0.67,4.4E-13
-0.66,2.89E-12
-0.65,5.9E-13
-0.64,2.8E-12
-0.63,-1.37E-12
-0.62,2.84E-12
-0.61,-1.89E-12
-0.6,1.9E-12
-0.59,-2.02E-12
-0.58,1.38E-12
-0.57,-1.07E-12
-0.56,1.05E-12
-0.55,-1.18E-12
-0.54,8.9E-13
-0.53,-1.16E-12
-0.52,2.02E-12
-0.51,-1.14E-12
-0.5,1E-12
-0.49,-1.85E-12
-0.48,1.81E-12
-0.47,-1.14E-12
-0.46,7.6E-13
-0.45,-4.9E-13
-0.44,1.81E-12
-0.43,-1.88E-12
-0.42,2.25E-12
-0.41,-1.16E-12
-0.4,2.4E-12
-0.39,-2.02E-12
-0.38,1.7E-13
-0.37,-1.61E-12
-0.36,1.86E-12
-0.35,-1.17E-12
-0.34,1.28E-12
-0.33,-1.15E-12
-0.32,1.71E-12
-0.31,-8.9E-13
-0.3,2.45E-12
-0.29,-1.76E-12
-0.28,2.06E-12
-0.27,-1.54E-12
-0.26,1.12E-12
-0.25,-1.32E-12
-0.24,1.69E-12
-0.23,-1.44E-12
-0.22,1.25E-12
-0.21,-1.19E-12
-0.2,1.35E-12
-0.19,-2.85E-12
-0.18,3.6E-13
-0.17,-1.49E-12
-0.16,2.06E-12
-0.15,-1.65E-12
-0.14,1.68E-12
-0.13,-2.74E-12
-0.12,1.37E-12
-0.11,-1.89E-12
-0.1,1.21E-12
-0.09,-1E-12
-0.08,8.1E-13
-0.07,-1.39E-12
-0.06,3.2E-12
-0.05,-1.25E-12
-0.04,1.43E-12
-0.03,-1.82E-12
-0.02,2.31E-12
-0.01,-8.1E-13
0,4.6E-13
