Setup title,"2-terminal dual Vsweep"
0.14,-1.18E-12
0.13,9.6E-13
0.12,-1.26E-12
0.11,9.6E-13
0.1,-4.5E-13
0.09,8.8E-13
0.08,-2.21E-12
0.07,1.7E-13
0.06,-4.6E-13
0.05,6.4E-13
0.04,-1.99E-12
0.03,1.17E-12
0.02,-9E-13
0.01,7E-13
0,-1.78E-12
-0.01,1.65E-12
-0.02,-1.4E-12
-0.03,1.28E-12
-0.04,-1.26E-12
-0.05,1.74E-12
-0.06,-1.81E-12
-0.07,1.37E-12
-0.08,-1.64E-12
-0.09,6.4E-13
-0.1,-2.36E-12
-0.11,1.7E-13
-0.12,-1.54E-12
-0.13,-4.2E-13
-0.14,-1.33E-12
-0.15,2.02E-12
-0.16,-2.31E-12
-0.17,2.2E-12
-0.18,-1.61E-12
-0.19,2.62E-12
-0.2,-1.45E-12
-0.21,1.47E-12
-0.22,-2.3E-12
-0.23,2.01E-12
-0.24,-1.31E-12
-0.25,2.61E-12
-0.26,-1.9E-13
-0.27,1.54E-12
-0.28,-1.14E-12
-0.29,7.2E-13
-0.3,-1.62E-12
-0.31,1.08E-12
-0.32,-2.53E-12
-0.33,1.52E-12
-0.34,-9.2E-13
-0.35,1.5E-12
-0.36,-1.37E-12
-0.37,1.11E-12
-0.38,-2.26E-12
-0.39,1.81E-12
-0.4,-2.3E-12
-0.41,1.4E-12
-0.42,-1.8E-12
-0.43,2.9E-13
-0.44,-1.26E-12
-0.45,8.9E-13
-0.46,-2.27E-12
-0.47,6.6E-13
-0.48,-2.48E-12
-0.49,1.73E-12
-0.5,-1.29E-12
-0.51,2.09E-12
-0.52,-2.59E-12
-0.53,1.24E-12
-0.54,-2.52E-12
-0.55,1.14E-12
-0.56,-1.85E-12
-0.57,9.4E-13
-0.58,-1.9E-12
-0.59,3.5E-13
-0.6,-2.61E-12
-0.61,1E-12
-0.62,-3.42E-12
-0.63,1.3E-12
-0.64,-3.34E-12
-0.65,2E-14
-0.66,-3.49E-12
-0.67,4.4E-13
-0.68,-3.58E-12
-0.69,5E-14
-0.7,-3.86E-12
-0.71,2.8E-13
-0.72,-4.05E-12
-0.73,-1.01E-12
-0.74,-3.93E-12
-0.75,-2.65E-12
-0.76,-3.36E-12
-0.77,-3.36E-12
-0.78,-4.59E-12
-0.79,-1.03E-12
-0.8,-5.59E-12
-0.81,-2.34E-12
-0.82,-5.07E-12
-0.83,-2.71E-12
-0.84,-6.31E-12
-0.85,-3.52E-12
-0.86,-7.62E-12
-0.87,-4.58E-12
-0.88,-7.76E-12
-0.89,-5.47E-12
-0.9,-8.14E-12
-0.91,-7.08E-12
-0.92,-9.89E-12
-0.93,-7.69E-12
-0.94,-1.118E-11
-0.95,-8.54E-12
-0.96,-1.181E-11
-0.97,-9.23E-12
-0.98,-1.294E-11
-0.99,-9.62E-12
-1,-1.298E-11
-0.99,-9.72E-12
-0.98,-1.022E-11
-0.97,-7.13E-12
-0.96,-6.32E-12
-0.95,-5E-13
-0.94,-1.6E-12
-0.93,4.95E-12
-0.92,4.7E-12
-0.91,1.269E-11
-0.9,1.159E-11
-0.89,1.762E-11
-0.88,1.333E-11
-0.87,1.868E-11
-0.86,1.424E-11
-0.85,1.667E-11
-0.84,1.214E-11
-0.83,1.406E-11
-0.82,7.77E-12
-0.81,8.63E-12
-0.8,5.25E-12
-0.79,6.61E-12
-0.78,3.08E-12
-0.77,4.8E-12
-0.76,1.94E-12
-0.75,4.31E-12
-0.74,1.34E-12
-0.73,4.84E-12
-0.72,3.8E-13
-0.71,4.71E-12
-0.7,5.7E-13
-0.69,3.46E-12
-0.68,-8.7E-13
-0.67,3.61E-12
-0.66,-1.3E-13
-0.65,3.45E-12
-0.64,-6E-14
-0.63,3E-12
-0.62,-1.52E-12
-0.61,1.78E-12
-0.6,-1.09E-12
-0.59,1.8E-12
-0.58,-2.01E-12
-0.57,1.47E-12
-0.56,-8E-13
-0.55,8E-13
-0.54,-1.43E-12
-0.53,2.36E-12
-0.52,-1.65E-12
-0.51,1.69E-12
-0.5,-1.06E-12
-0.49,1.18E-12
-0.48,-2.05E-12
-0.47,8E-13
-0.46,-1.1E-12
-0.45,6.6E-13
-0.44,-2.19E-12
-0.43,1.7E-12
-0.42,-1.95E-12
-0.41,9.7E-13
-0.4,-1.76E-12
-0.39,1.87E-12
-0.38,-1.98E-12
-0.37,3.07E-12
-0.36,-1.88E-12
-0.35,1.53E-12
-0.34,-1.65E-12
-0.33,2.94E-12
-0.32,-1.12E-12
-0.31,2.9E-12
-0.3,-2.12E-12
-0.29,2.41E-12
-0.28,-2.72E-12
-0.27,1.94E-12
-0.26,-2.51E-12
-0.25,2.72E-12
-0.24,-2.2E-12
-0.23,2.04E-12
-0.22,-2.3E-12
-0.21,2.25E-12
-0.2,-2.62E-12
-0.19,1.18E-12
-0.18,-1.09E-12
-0.17,1.79E-12
-0.16,-8.8E-13
-0.15,1.9E-12
-0.14,-2.44E-12
-0.13,1.31E-12
-0.12,-1.88E-12
-0.11,1.55E-12
-0.1,-1.15E-12
-0.09,1.83E-12
-0.08,-8.8E-13
-0.07,1.94E-12
-0.06,-1.48E-12
-0.05,5.6E-13
-0.04,-1.63E-12
-0.03,2.83E-12
-0.02,-2.01E-12
-0.01,2.2E-12
0,-1.34E-12
