VBias,C
1.06,1.84329E-09
1.07,1.8442E-09
1.08,1.84465E-09
1.09,1.84558E-09
1.1,1.84716E-09
1.11,1.84698E-09
1.12,1.84908E-09
1.13,1.84916E-09
1.14,1.85046E-09
1.15,1.85064E-09
1.16,1.85104E-09
1.17,1.85113E-09
1.18,1.85312E-09
1.19,1.85411E-09
1.2,1.85611E-09
1.21,1.85565E-09
1.22,1.85591E-09
1.23,1.85681E-09
1.24,1.85789E-09
1.25,1.85865E-09
1.26,1.85971E-09
1.27,1.86051E-09
1.28,1.86022E-09
1.29,1.86086E-09
1.3,1.86082E-09
1.31,1.86313E-09
1.32,1.86272E-09
1.33,1.86379E-09
1.34,1.86536E-09
1.35,1.86535E-09
1.36,1.86534E-09
1.37,1.86686E-09
1.38,1.86722E-09
1.39,1.8684E-09
1.4,1.86862E-09
1.41,1.86955E-09
1.42,1.86922E-09
1.43,1.86946E-09
1.44,1.86993E-09
1.45,1.87119E-09
1.46,1.87113E-09
1.47,1.872E-09
1.48,1.8733E-09
1.49,1.87285E-09
1.5,1.87506E-09
1.51,1.87557E-09
1.52,1.87478E-09
1.53,1.87468E-09
1.54,1.87551E-09
1.55,1.87519E-09
1.56,1.87623E-09
1.57,1.87646E-09
1.58,1.87708E-09
1.59,1.87647E-09
1.6,1.87828E-09
1.61,1.87836E-09
1.62,1.87898E-09
1.63,1.87982E-09
1.64,1.87966E-09
1.65,1.88035E-09
1.66,1.88103E-09
1.67,1.8814E-09
1.68,1.88154E-09
1.69,1.88113E-09
1.7,1.8807E-09
1.71,1.88208E-09
1.72,1.88387E-09
1.73,1.88326E-09
1.74,1.88323E-09
1.75,1.88419E-09
1.76,1.88406E-09
1.77,1.88245E-09
1.78,1.8854E-09
1.79,1.88586E-09
1.8,1.88587E-09
1.81,1.88585E-09
1.82,1.88628E-09
1.83,1.88796E-09
1.84,1.88784E-09
1.85,1.88699E-09
1.86,1.8872E-09
1.87,1.88655E-09
1.88,1.88916E-09
1.89,1.88801E-09
1.9,1.88972E-09
1.91,1.88911E-09
1.92,1.88915E-09
1.93,1.8895E-09
1.94,1.88953E-09
1.95,1.89048E-09
1.96,1.89084E-09
1.97,1.89117E-09
1.98,1.89098E-09
1.99,1.89229E-09
2,1.89299E-09
2.01,1.89102E-09
2.02,1.89283E-09
2.03,1.89303E-09
2.04,1.89275E-09
2.05,1.89315E-09
2.06,1.89296E-09
2.07,1.89319E-09
2.08,1.89553E-09
2.09,1.89493E-09
2.1,1.89356E-09
2.11,1.89519E-09
2.12,1.89538E-09
2.13,1.89561E-09
2.14,1.89532E-09
2.15,1.89747E-09
2.16,1.89598E-09
