Setup title,"I/V-t Sampling_250s_dark_-5V"
57.08069,-0.00100002
57.09068,-0.00100001
57.10078,-0.00100001
57.11068,-0.00100003
57.12069,-0.001
57.13067,-0.001
57.14069,-0.00100002
57.15088,-0.00100001
57.16069,-0.00100001
57.17068,-0.00100002
57.18163,-0.00100002
57.19068,-0.001
57.20069,-0.00100002
57.21215,-0.00100001
57.22065,-0.00100001
57.23068,-0.00100003
57.24088,-0.00100003
57.25064,-0.00100002
57.26065,-0.00100001
57.27067,-0.001
57.28065,-0.00100001
57.29083,-0.00100002
57.30065,-0.00100001
57.31068,-0.00100001
57.32222,-0.00100001
57.33063,-0.00100001
57.34069,-0.00100001
57.35081,-0.00100003
57.36069,-0.00100001
57.37064,-0.00100003
57.38065,-0.00100003
57.39068,-0.001
57.4009,-0.00100002
57.41068,-0.00100001
57.42069,-0.00100003
57.4313,-0.00100001
57.44065,-0.001
57.45068,-0.00100002
57.46215,-0.00100001
57.47065,-0.00100002
57.48064,-0.00100002
57.49086,-0.001
57.50068,-0.00100002
57.51069,-0.00100001
57.52067,-0.00100002
57.53069,-0.00100001
57.54107,-0.00100001
57.55069,-0.00100001
57.56068,-0.00100002
57.57217,-0.00100001
57.58063,-0.00100001
57.59069,-0.00100003
57.60084,-0.00100001
57.61065,-0.00100002
57.62068,-0.001
57.63064,-0.00100003
57.64068,-0.00100003
57.65085,-0.00100002
57.66063,-0.00100001
57.67068,-0.001
57.6814,-0.00100001
57.69064,-0.00100001
57.70065,-0.001
57.71215,-0.00100002
57.72069,-0.00100001
57.73068,-0.00100001
57.74086,-0.001
57.75068,-0.00100002
57.76069,-0.00100001
57.77067,-0.00100002
57.78069,-0.001
57.79103,-0.001
57.80069,-0.001
57.81064,-0.001
57.82216,-0.001
57.83064,-0.00100001
57.84069,-0.00100001
57.85084,-0.00100001
57.86069,-0.00100001
57.87068,-0.00100002
57.88063,-0.00100003
57.89069,-0.00100002
57.90093,-0.00100001
57.91069,-0.00100002
57.92069,-0.00100002
57.93134,-0.00100002
57.94067,-0.00100001
57.95069,-0.00100002
57.96215,-0.00100003
57.97063,-0.00100003
57.98069,-0.00100002
57.99086,-0.00100002
58.00069,-0.00100001
58.01069,-0.00100001
58.02064,-0.00100003
58.03064,-0.001
58.04107,-0.00100001
58.05064,-0.00100002
58.06065,-0.00100002
58.07218,-0.00100001
58.08068,-0.001
58.09069,-0.00100002
58.10081,-0.00100001
58.11069,-0.00100001
58.12069,-0.00100003
58.13067,-0.00100001
58.14069,-0.001
58.15088,-0.00100003
58.16063,-0.00100001
58.17065,-0.00100001
58.18131,-0.00100002
58.19064,-0.00100001
58.20068,-0.00100001
58.21219,-0.00100001
58.22068,-0.00100001
58.23069,-0.00100002
58.24088,-0.00100003
58.25064,-0.00100003
58.26087,-0.00100003
58.27064,-0.00100001
58.28064,-0.00100001
58.29104,-0.00100002
58.30068,-0.00100003
58.31069,-0.00100001
58.32219,-0.00100002
58.33067,-0.001
58.34087,-0.00100001
58.35083,-0.00100001
58.36069,-0.00100002
58.37089,-0.00100001
58.38068,-0.00100003
58.39068,-0.001
58.40075,-0.00100001
58.41067,-0.00100001
58.42068,-0.00100002
58.4314,-0.00100001
58.44064,-0.00100002
58.45069,-0.00100002
58.46216,-0.001
58.47068,-0.001
58.48069,-0.00100001
58.49081,-0.00100001
58.50068,-0.00100001
58.51069,-0.001
58.52067,-0.001
58.53065,-0.001
58.54104,-0.00100003
58.55068,-0.00100002
58.56064,-0.00100003
58.57216,-0.00100002
58.58067,-0.001
58.59065,-0.00100003
58.60085,-0.00100001
58.61069,-0.00100003
58.62069,-0.00100003
58.63064,-0.00100002
58.64069,-0.00100002
58.65089,-0.001
58.66064,-0.00100001
58.67065,-0.001
58.68137,-0.00100001
58.69068,-0.00100002
58.70065,-0.00100002
58.71218,-0.001
58.72064,-0.001
58.73069,-0.00100001
58.74086,-0.001
58.75069,-0.00100001
58.76064,-0.00100003
58.77063,-0.00100001
58.78069,-0.00100002
58.79102,-0.00100002
58.80064,-0.00100001
58.81064,-0.00100001
58.8222,-0.00100002
58.83063,-0.00100001
58.84069,-0.00100001
58.85082,-0.00100003
58.86069,-0.00100002
58.87064,-0.00100002
58.88063,-0.001
58.89069,-0.00100002
58.90093,-0.00100001
58.91064,-0.00100001
58.92069,-0.00100001
58.93136,-0.00100002
58.94068,-0.00100003
58.95069,-0.001
58.96214,-0.00100002
58.97064,-0.00100002
58.98069,-0.00100003
58.99084,-0.00100003
59.00068,-0.00100003
59.01069,-0.00100001
59.02068,-0.001
59.03064,-0.00100001
59.04104,-0.00100002
59.05068,-0.00100003
59.06068,-0.00100002
59.07193,-0.00100003
59.08068,-0.00100001
59.09069,-0.00100002
59.1008,-0.00100001
59.11064,-0.00100002
59.12068,-0.001
59.13068,-0.00100002
59.14068,-0.00100003
59.15088,-0.001
59.16067,-0.00100002
59.17064,-0.00100003
59.18132,-0.00100003
59.19068,-0.001
59.20065,-0.00100002
59.21218,-0.00100001
59.22064,-0.00100003
59.23064,-0.00100002
59.24086,-0.00100003
59.25068,-0.00100001
59.26065,-0.00100002
59.27067,-0.00100001
59.28068,-0.00100002
59.29104,-0.00100002
59.30067,-0.001
59.31064,-0.001
59.32215,-0.00100002
59.33067,-0.001
59.34068,-0.00100001
59.35086,-0.00100002
59.36068,-0.00100003
59.37065,-0.00100002
59.38067,-0.00100003
59.39065,-0.001
59.4009,-0.00100001
59.41069,-0.001
59.42069,-0.00100002
59.43136,-0.00100003
59.44069,-0.00100002
59.45068,-0.00100001
59.46219,-0.00100003
59.47064,-0.00100003
59.48068,-0.00100003
59.49087,-0.001
59.50068,-0.00100001
59.51069,-0.001
59.52067,-0.00100001
59.53069,-0.00100001
59.54101,-0.00100001
59.55069,-0.00099999
59.56068,-0.00100001
59.57224,-0.00100003
59.58067,-0.00100002
59.59068,-0.00100002
59.60082,-0.00100001
59.61068,-0.00100002
59.62065,-0.001
59.63067,-0.00100001
59.64069,-0.00100002
59.65064,-0.00100001
59.66069,-0.00100001
59.67064,-0.001
59.6814,-0.00100001
59.69068,-0.00100001
59.70069,-0.00100001
59.71145,-0.00100001
59.72069,-0.00100002
59.73064,-0.001
59.74094,-0.00100003
59.75068,-0.001
59.76069,-0.00100002
59.77067,-0.00100002
59.78069,-0.00100003
59.79105,-0.001
59.80069,-0.001
59.81068,-0.00100001
59.8222,-0.00100002
59.83063,-0.00100001
59.84069,-0.001
59.85084,-0.001
59.86064,-0.00100003
59.87068,-0.00100001
59.88064,-0.001
59.89068,-0.00100001
59.90075,-0.00100003
59.91067,-0.00100001
59.92064,-0.00100002
59.93136,-0.00100001
59.94068,-0.00100002
59.95069,-0.00100003
59.96212,-0.00100001
59.97069,-0.001
59.98064,-0.00100001
59.9909,-0.00100001
60.00068,-0.00100001
60.0107,-0.00100003
60.02067,-0.00100001
60.03069,-0.00100003
60.0408,-0.00100002
60.05065,-0.00100001
60.06064,-0.00100002
60.07217,-0.00100001
60.08067,-0.001
60.09068,-0.001
60.10086,-0.001
60.11064,-0.00100001
60.12077,-0.00100001
60.13067,-0.00100001
60.14069,-0.00100001
60.15088,-0.00100001
60.16068,-0.00100002
60.17068,-0.001
60.18138,-0.00100002
60.19068,-0.00100002
60.20065,-0.001
60.21212,-0.001
60.22069,-0.00100001
60.23068,-0.00100002
60.24086,-0.00100001
60.25064,-0.00100003
60.26065,-0.00100002
60.27067,-0.00100001
60.28069,-0.00100001
60.29077,-0.001
60.30064,-0.00100003
60.31068,-0.00100003
60.32218,-0.00100002
60.33067,-0.00100001
60.34064,-0.00100003
60.35081,-0.00100002
60.36068,-0.00100002
60.37069,-0.00100001
60.38067,-0.001
60.39069,-0.00100001
60.40091,-0.00100003
60.41064,-0.001
60.42068,-0.00100001
60.43129,-0.00100001
60.44067,-0.00100002
60.45068,-0.00100002
60.46216,-0.00100001
60.47064,-0.00100002
60.48065,-0.00100002
60.49085,-0.00100001
60.50065,-0.00100003
60.51068,-0.00100001
60.52069,-0.001
60.53064,-0.00100002
60.54106,-0.00100003
60.55063,-0.00100001
60.56065,-0.001
60.57214,-0.00100002
60.58064,-0.001
60.59064,-0.001
60.60082,-0.00100002
60.61068,-0.001
60.62069,-0.001
60.63068,-0.001
60.64065,-0.00100002
60.6509,-0.00100001
60.66063,-0.00100001
60.67069,-0.00100002
60.68136,-0.00100001
60.69069,-0.00100001
60.70064,-0.00100002
60.71214,-0.00100002
60.72068,-0.001
60.73065,-0.00100003
60.74085,-0.00100001
60.75069,-0.00100001
60.76064,-0.00100001
60.77068,-0.00100003
60.78068,-0.00100002
60.79106,-0.00100003
60.80067,-0.00100001
60.81068,-0.00100001
60.82192,-0.00100002
60.83064,-0.00100002
60.84069,-0.00100002
60.85077,-0.00100003
60.86069,-0.00100002
60.87068,-0.00100002
60.88069,-0.00100002
60.89068,-0.00100001
60.90089,-0.00100002
60.91068,-0.00100001
60.92065,-0.00100003
60.93136,-0.00100001
60.94064,-0.001
60.95064,-0.00100002
60.96214,-0.001
60.97068,-0.001
60.98069,-0.001
60.99085,-0.00100001
61.00069,-0.001
61.01066,-0.001
61.02069,-0.00100002
61.03064,-0.001
61.04104,-0.00100002
61.05067,-0.00100001
61.06068,-0.001
61.07219,-0.00100003
61.08067,-0.00100001
61.09064,-0.001
61.10082,-0.00100002
61.11068,-0.00100002
61.12065,-0.00100003
61.13063,-0.00100002
61.14069,-0.00100002
61.15091,-0.00100001
61.16068,-0.00100003
61.17068,-0.00100001
61.18133,-0.00099999
61.19068,-0.00100003
61.20065,-0.00100002
61.21212,-0.001
61.22065,-0.00100002
61.23064,-0.00100001
61.24094,-0.00100002
61.25068,-0.001
61.26069,-0.001
61.27063,-0.001
61.28065,-0.001
61.29081,-0.00100002
61.30069,-0.001
61.31068,-0.00100001
61.32226,-0.00100002
61.33067,-0.00100001
61.34064,-0.00100003
61.35081,-0.001
61.36064,-0.001
61.37089,-0.001
61.38067,-0.00100002
61.39069,-0.00100001
61.40068,-0.00100002
61.41069,-0.00100001
61.42064,-0.00100001
61.4316,-0.00100002
61.44068,-0.00100001
61.45069,-0.00100002
61.4621,-0.001
61.47069,-0.00100001
61.48068,-0.00100001
61.49094,-0.00100003
61.50064,-0.00100002
61.51065,-0.001
61.52063,-0.001
61.53065,-0.00100001
61.54103,-0.00100003
61.55068,-0.00100001
61.56068,-0.00100001
61.57221,-0.00100001
61.58063,-0.00100002
61.59064,-0.00100002
61.60086,-0.001
61.61068,-0.00100002
61.62065,-0.00100001
61.63063,-0.00100002
61.64069,-0.00100001
61.65092,-0.00100002
61.66069,-0.00100003
61.67068,-0.00100001
61.68137,-0.00100003
61.69068,-0.001
61.70069,-0.00100001
61.71212,-0.00100001
61.72069,-0.00100002
61.73068,-0.00100001
61.74086,-0.00100001
61.75064,-0.00100003
61.76077,-0.00100001
61.77067,-0.001
61.78065,-0.00100001
61.79078,-0.00100002
61.80069,-0.00100002
61.81068,-0.00100001
61.82218,-0.00100001
61.83067,-0.00100002
61.84064,-0.00100002
61.85082,-0.001
61.86068,-0.00100003
61.87065,-0.00100002
61.88067,-0.00100002
61.89065,-0.00100001
61.90091,-0.00100002
61.91064,-0.001
61.92068,-0.00100001
61.93135,-0.00100002
61.94063,-0.001
61.95069,-0.00100002
61.96211,-0.00100001
61.97064,-0.00100001
61.98064,-0.00100002
61.99094,-0.001
62.00068,-0.001
62.01069,-0.00100002
62.02068,-0.00100003
62.03065,-0.00100003
62.0408,-0.00100002
62.05073,-0.00100001
62.06068,-0.001
62.07188,-0.00100003
62.08068,-0.001
62.09065,-0.001
62.10079,-0.00100002
62.11065,-0.00100001
62.12082,-0.00100003
62.13063,-0.00100001
62.14068,-0.00100002
62.15092,-0.00100002
62.16068,-0.00100001
62.17064,-0.00100001
62.18162,-0.00100001
62.19068,-0.00100002
62.20068,-0.00100002
62.21219,-0.00100002
62.22068,-0.00100002
62.23068,-0.00100003
62.24094,-0.00100002
62.25068,-0.00100003
62.26069,-0.00100003
62.27067,-0.001
62.28068,-0.00100001
62.29099,-0.00100002
62.30063,-0.00100003
62.31064,-0.00100001
62.32217,-0.00100002
62.33063,-0.00100002
62.34069,-0.00100002
62.35079,-0.00100002
62.36065,-0.00100001
62.37068,-0.00100002
62.38069,-0.00100002
62.39064,-0.001
62.4008,-0.001
62.41063,-0.00100002
62.42064,-0.001
62.43158,-0.00100002
62.44063,-0.00100001
62.45065,-0.00100002
62.46211,-0.00100002
62.47065,-0.001
62.48068,-0.00100002
62.49093,-0.00100003
62.50068,-0.00100003
62.51069,-0.00100001
62.52069,-0.00100001
62.53069,-0.00100001
62.54106,-0.00100001
62.55064,-0.00100002
62.56068,-0.00100001
62.57209,-0.001
62.58064,-0.00100003
62.59064,-0.00100001
62.60086,-0.00100001
62.61064,-0.001
62.62069,-0.00100001
62.63064,-0.001
62.64069,-0.00100001
62.65087,-0.001
62.66068,-0.00100001
62.67064,-0.00100003
62.68135,-0.00100001
62.69068,-0.00100002
62.70069,-0.00100001
62.71211,-0.00100002
62.72065,-0.001
62.73068,-0.00100002
62.7409,-0.00100002
62.75068,-0.00100001
62.76069,-0.00100002
62.77067,-0.00100002
62.78069,-0.00100001
62.79096,-0.00100003
62.80065,-0.00100001
62.81068,-0.00100001
62.8222,-0.00100001
62.83067,-0.00100002
62.84068,-0.001
62.85081,-0.00100002
62.86068,-0.001
62.87086,-0.00100001
62.88067,-0.001
62.89065,-0.00100003
62.90091,-0.00100003
62.91069,-0.00100003
62.92064,-0.00100001
62.93133,-0.001
62.94064,-0.00100002
62.95069,-0.00100002
62.96212,-0.001
62.97069,-0.001
62.98068,-0.00100001
62.99094,-0.00100001
63.00064,-0.00100001
63.01065,-0.00100002
63.02069,-0.001
63.03065,-0.00100001
63.04103,-0.00100001
63.05068,-0.00100003
63.06068,-0.00100002
63.07192,-0.00100002
63.08064,-0.001
63.09065,-0.00100001
63.10085,-0.001
63.11069,-0.00100001
63.12091,-0.001
63.13069,-0.00100002
63.14064,-0.00100001
63.15088,-0.001
63.16063,-0.001
63.17068,-0.00100002
63.1813,-0.00100001
63.19069,-0.00100001
63.20064,-0.00100002
63.2121,-0.00100002
63.22069,-0.00100003
63.23068,-0.00100002
63.24093,-0.00100001
63.25064,-0.00100001
63.26069,-0.00100003
63.27067,-0.00100001
63.28069,-0.00100001
63.29077,-0.001
63.30069,-0.00100001
63.31065,-0.00100001
63.32217,-0.00100001
63.33065,-0.00100002
63.34068,-0.00100002
63.35081,-0.00100001
63.36068,-0.00100001
63.37069,-0.00100001
63.38067,-0.00100001
63.39065,-0.00100003
63.40086,-0.00100001
63.41069,-0.001
63.42068,-0.001
63.43164,-0.00100001
63.44063,-0.001
63.45068,-0.00100003
63.46209,-0.001
63.47067,-0.00100003
63.48068,-0.00100003
63.49081,-0.00100001
63.50068,-0.001
63.51069,-0.001
63.52067,-0.001
63.5307,-0.001
63.541,-0.001
63.55069,-0.00100001
63.56068,-0.00100002
63.57187,-0.00100003
63.58067,-0.00100001
63.59065,-0.00100002
63.60083,-0.00100002
63.61069,-0.00100003
63.62064,-0.00100002
63.63068,-0.00100001
63.64065,-0.00100002
63.65093,-0.00100003
63.66064,-0.00100002
63.67065,-0.001
63.68135,-0.00100002
63.69069,-0.00100001
63.70065,-0.001
63.71215,-0.00100001
63.72073,-0.00100002
63.73069,-0.00100001
63.74085,-0.001
63.75069,-0.00100002
63.76069,-0.00100001
63.77063,-0.00100002
63.78065,-0.00100002
63.79103,-0.00100002
63.80068,-0.001
63.81068,-0.00100003
63.82218,-0.00100002
63.83069,-0.00100001
63.84064,-0.00100001
63.85081,-0.00100001
63.86064,-0.001
63.87069,-0.00100002
63.88063,-0.00100002
63.89069,-0.00100001
63.90089,-0.00100002
63.91069,-0.00100001
63.92068,-0.00100002
63.93158,-0.00100002
63.94067,-0.00100002
63.95069,-0.00100002
63.9621,-0.00100001
63.97065,-0.00100002
63.98068,-0.001
63.99094,-0.00100001
64.00064,-0.00100002
64.01069,-0.00100001
64.02067,-0.00100002
64.03065,-0.00100003
64.04077,-0.00100001
64.05069,-0.00100002
64.06068,-0.00100003
64.07187,-0.00100003
64.08069,-0.00100001
64.09068,-0.00100003
64.10082,-0.00100003
64.11068,-0.00100003
64.12069,-0.00100002
64.13067,-0.00100002
64.14065,-0.00100001
64.1508,-0.00100002
64.16065,-0.00100001
64.17064,-0.00100003
64.18158,-0.00100001
64.19063,-0.00100002
64.20068,-0.00100001
64.21209,-0.00100001
64.22063,-0.00100001
64.2309,-0.00100002
64.24092,-0.00100001
64.25068,-0.00100001
64.26065,-0.00100002
64.27063,-0.001
64.28068,-0.001
64.29103,-0.00100003
64.30063,-0.00100001
64.31069,-0.00100002
64.32217,-0.00100001
64.33069,-0.00100003
64.34068,-0.00100001
64.35081,-0.001
64.36068,-0.00100002
64.37069,-0.00100002
64.38065,-0.001
64.39064,-0.00100001
64.40084,-0.00100001
64.41067,-0.001
64.42068,-0.00100001
64.43135,-0.00100002
64.44065,-0.00100002
64.45064,-0.00100002
64.46215,-0.00100003
64.47069,-0.00100001
64.48068,-0.00100003
64.49094,-0.00100002
64.50068,-0.00100001
64.51069,-0.00100003
64.52063,-0.00100002
64.53065,-0.00100002
64.541,-0.00100001
64.55065,-0.00100001
64.56068,-0.00100001
64.57211,-0.00100003
64.58067,-0.001
64.59069,-0.00100002
64.60078,-0.00100002
64.61065,-0.001
64.62068,-0.00100001
64.63064,-0.001
64.64064,-0.00100002
64.65094,-0.00100004
64.66067,-0.00100001
64.67064,-0.00100003
64.68136,-0.00100002
64.69063,-0.00100001
64.70069,-0.00100002
64.71211,-0.00100001
64.72069,-0.00100002
64.73068,-0.001
64.7409,-0.00100001
64.75064,-0.00100001
64.76065,-0.00100001
64.77067,-0.00100002
64.78069,-0.00100001
64.79097,-0.00100003
64.80065,-0.00100001
64.81064,-0.00100002
64.82069,-0.001
64.83067,-0.00100001
64.84067,-0.00100001
64.85078,-0.00100001
64.86072,-0.001
64.87068,-0.00100003
64.88069,-0.00100001
64.89064,-0.00100002
64.9008,-0.00100001
64.91067,-0.001
64.92068,-0.001
64.93132,-0.00100001
64.94067,-0.00100002
64.95069,-0.00100001
64.96212,-0.00100002
64.97068,-0.001
64.98069,-0.00100001
64.99093,-0.001
65.00064,-0.00100003
65.01069,-0.00100002
65.02063,-0.00100001
65.03065,-0.00100002
65.041,-0.00100002
65.05064,-0.00100002
65.06064,-0.00100002
65.07209,-0.001
65.08068,-0.001
65.09069,-0.00100002
65.10085,-0.001
65.11064,-0.00100001
65.12069,-0.001
65.13063,-0.00100003
65.14065,-0.00100001
65.15092,-0.001
65.16063,-0.00100002
65.17069,-0.00100003
65.18136,-0.00100001
65.19069,-0.00100002
65.20064,-0.001
65.21214,-0.00100002
65.22064,-0.001
65.23068,-0.00100001
65.24093,-0.001
65.25064,-0.00100001
65.26065,-0.00100001
65.27063,-0.00100001
65.28065,-0.00100001
65.29101,-0.00100002
65.30064,-0.001
65.31068,-0.00100002
65.32192,-0.001
65.33064,-0.00100001
65.34065,-0.00100002
65.35078,-0.00100002
65.36069,-0.00100001
65.37064,-0.00100002
65.38064,-0.00100002
65.39068,-0.00100001
65.40069,-0.00100001
65.41068,-0.00100001
65.42069,-0.00100001
65.43131,-0.00100001
65.44069,-0.00100002
65.45068,-0.00100002
65.46214,-0.00100001
65.47068,-0.00100001
65.48065,-0.00100002
65.49088,-0.00100003
65.50065,-0.001
65.51068,-0.00100002
65.52069,-0.00100001
65.53064,-0.00100001
65.54077,-0.00100001
65.55064,-0.00100003
65.56065,-0.001
65.57216,-0.00100001
65.58064,-0.00100003
65.59068,-0.00100003
65.60085,-0.00100001
65.61068,-0.00100001
65.62069,-0.00100001
65.63067,-0.00100003
65.64127,-0.001
65.65088,-0.00100003
65.66068,-0.00100001
65.67068,-0.00100001
65.68153,-0.001
65.69063,-0.001
65.70068,-0.00100002
65.71212,-0.00100001
65.72064,-0.00100002
65.73065,-0.00100001
65.74092,-0.00100001
65.75065,-0.00100002
65.76084,-0.001
65.77068,-0.00100002
65.78068,-0.00100002
65.79096,-0.00100001
65.80063,-0.00100002
65.81064,-0.00100001
65.82214,-0.00100001
65.83063,-0.001
65.84068,-0.00100001
65.85078,-0.00100001
65.86068,-0.00100002
65.87065,-0.00100002
65.88063,-0.00100001
65.89065,-0.00100002
65.90087,-0.001
65.91064,-0.00100001
65.92064,-0.00100003
65.93153,-0.001
65.94063,-0.00100001
65.95068,-0.00100001
65.96213,-0.00100001
65.97064,-0.00100003
65.98065,-0.00100002
65.99092,-0.00100001
66.00069,-0.00100002
66.01068,-0.00100003
66.02064,-0.001
66.03064,-0.00100002
66.04102,-0.00100001
66.05067,-0.00100002
66.06068,-0.00100001
66.07215,-0.001
66.08067,-0.00100002
66.09068,-0.00100002
66.10078,-0.00100003
66.11064,-0.00100001
66.12069,-0.00100003
66.13064,-0.001
66.14069,-0.001
66.15081,-0.001
66.16064,-0.00100001
66.17069,-0.00100002
66.18158,-0.00100002
66.19063,-0.00100002
66.20069,-0.00100001
66.21212,-0.001
66.22064,-0.00100002
66.23065,-0.00100001
66.24085,-0.001
66.25069,-0.00100001
66.26087,-0.00100001
66.27065,-0.001
66.28064,-0.00100001
66.29103,-0.00100001
66.30067,-0.001
66.31068,-0.00100001
66.32211,-0.00100003
66.33063,-0.00100003
66.34068,-0.00100002
66.35078,-0.001
66.36064,-0.00100001
66.37065,-0.00100002
66.38067,-0.00100001
66.39065,-0.00100002
66.40082,-0.00100002
66.41064,-0.001
66.42068,-0.001
66.43135,-0.00100001
66.44067,-0.00100002
66.45068,-0.001
66.46216,-0.00100002
66.47068,-0.00100001
66.48094,-0.001
66.49091,-0.00100001
66.50069,-0.001
66.51069,-0.001
66.52068,-0.00100002
66.53068,-0.00100001
66.54098,-0.00100001
66.55064,-0.00100002
66.56069,-0.00100001
66.57208,-0.00100001
66.58064,-0.00100002
66.59068,-0.00100001
66.60076,-0.00100001
66.61064,-0.00100001
66.62086,-0.001
66.63067,-0.00100003
66.64123,-0.00100002
66.6509,-0.00100001
66.66064,-0.001
66.67068,-0.00100001
66.68134,-0.00099999
66.69063,-0.00100003
66.70065,-0.001
66.71215,-0.00100003
66.72065,-0.001
66.73064,-0.00100002
66.74094,-0.00100002
66.75064,-0.001
66.76065,-0.00100001
66.77063,-0.00100001
66.78069,-0.001
66.79097,-0.00100002
66.80069,-0.00100002
66.81068,-0.001
66.82213,-0.001
66.83063,-0.00100002
66.84068,-0.00100001
66.85079,-0.001
66.86064,-0.00100001
66.87069,-0.00100001
66.88063,-0.001
66.89069,-0.00100002
66.90091,-0.00100001
66.91064,-0.00100003
66.92064,-0.00100001
66.9313,-0.00100001
66.94067,-0.00100003
66.95068,-0.001
66.96213,-0.00100001
66.97067,-0.00100002
66.98064,-0.00100001
66.99094,-0.00100002
67.00068,-0.00100002
67.01069,-0.00100001
67.02063,-0.00100001
67.03065,-0.00100001
67.04097,-0.00100002
67.05069,-0.00100001
67.06064,-0.00100001
67.07216,-0.00100001
67.08067,-0.00100002
67.09064,-0.001
67.10081,-0.00100002
67.11068,-0.00100003
67.12069,-0.00100002
67.13067,-0.00100001
67.14065,-0.00100002
67.15085,-0.00100001
67.16069,-0.00100003
67.17068,-0.001
67.18154,-0.00100001
67.19067,-0.00100002
67.20068,-0.00100001
67.21215,-0.001
67.22063,-0.001
67.23065,-0.00100001
67.24093,-0.001
67.25069,-0.001
67.26068,-0.001
67.27068,-0.00100001
67.28068,-0.00100003
67.29077,-0.001
67.30068,-0.001
67.31065,-0.00100002
67.32209,-0.00100003
67.33069,-0.00100001
67.34068,-0.00100002
67.35079,-0.00100002
67.36068,-0.00100003
67.37065,-0.00100002
67.38067,-0.00100002
67.39069,-0.00100001
67.40088,-0.00100002
67.41064,-0.001
67.42064,-0.001
67.43157,-0.001
67.44063,-0.00100003
67.45064,-0.001
67.46216,-0.001
67.47063,-0.00100003
67.48064,-0.00100001
67.49089,-0.00100002
67.50068,-0.001
67.51065,-0.00100001
67.52067,-0.00100002
67.53065,-0.001
67.54096,-0.00100001
67.55069,-0.00100003
67.56068,-0.00100003
67.5721,-0.00100002
67.58067,-0.00100002
67.59068,-0.001
67.60078,-0.00100002
67.61068,-0.001
67.62077,-0.00100002
67.63063,-0.00100003
67.64069,-0.00100003
67.65086,-0.00100002
67.66064,-0.00100002
67.67068,-0.00100002
67.68134,-0.00100001
67.69068,-0.00100001
67.70065,-0.00100001
67.7121,-0.00100002
67.72068,-0.00100001
67.73064,-0.00100001
67.74091,-0.00100002
67.75068,-0.001
67.76065,-0.00100003
67.77067,-0.00100001
67.78069,-0.001
67.79096,-0.001
67.80069,-0.001
67.81068,-0.00100001
67.82212,-0.001
67.83067,-0.00100002
67.84068,-0.00100002
67.85078,-0.00100001
67.86064,-0.00100001
67.87069,-0.001
67.88067,-0.001
67.89065,-0.001
67.90086,-0.00100001
67.91068,-0.00100002
67.92064,-0.00100002
67.93133,-0.001
67.94067,-0.00100002
67.95068,-0.001
67.96215,-0.00100001
67.97067,-0.00100001
67.98064,-0.00100002
67.99092,-0.00100002
68.00068,-0.001
68.01065,-0.00100001
68.02067,-0.00100002
68.03069,-0.00100003
68.04094,-0.00100002
68.05064,-0.00100001
68.06068,-0.00100003
68.0719,-0.001
68.08063,-0.00100002
68.09064,-0.00100002
68.10082,-0.00100003
68.11064,-0.00100001
68.12087,-0.00100004
68.13063,-0.00100001
68.14069,-0.00100003
68.15064,-0.00100002
68.16064,-0.00100002
68.17064,-0.00100001
68.18133,-0.00100003
68.19067,-0.001
68.20068,-0.001
68.21219,-0.001
68.22064,-0.00100002
68.23065,-0.00100001
68.24089,-0.00100001
68.25065,-0.001
68.26068,-0.00100002
68.27068,-0.00100001
68.28068,-0.00100002
68.29072,-0.001
68.30067,-0.001
68.31068,-0.00100001
68.32213,-0.00100003
68.33067,-0.00100002
68.34064,-0.00100002
68.35086,-0.00100002
68.36068,-0.00100002
68.37065,-0.00100002
68.38064,-0.00100002
68.39069,-0.00100001
68.40068,-0.00100002
68.41064,-0.00100001
68.42064,-0.00100001
68.43129,-0.001
68.44067,-0.00100003
68.45068,-0.001
68.46215,-0.001
68.47064,-0.00100001
68.48069,-0.00100002
68.49093,-0.001
68.50069,-0.001
68.51084,-0.001
68.52064,-0.00100002
68.53068,-0.00100002
68.54109,-0.001
68.55067,-0.00100001
68.56068,-0.00100002
68.57189,-0.00100001
68.58063,-0.00100003
68.59065,-0.00100002
68.60073,-0.00100003
68.61069,-0.00100002
68.62064,-0.001
68.63064,-0.00100001
68.64069,-0.00100002
68.65088,-0.00100002
68.66063,-0.00100002
68.67064,-0.00100002
68.68129,-0.00100001
68.69063,-0.00100001
68.70069,-0.00100003
68.71215,-0.00100001
68.72064,-0.00100003
68.73092,-0.00100002
68.74092,-0.00100001
68.75064,-0.00100001
68.76069,-0.00100002
68.77067,-0.001
68.78065,-0.00100001
68.79093,-0.00100001
68.80064,-0.00100002
68.81064,-0.00100001
68.82184,-0.001
68.83067,-0.00100002
68.84064,-0.00100003
68.85082,-0.00100001
68.86063,-0.00100002
68.87069,-0.00100001
68.88069,-0.00100001
68.89127,-0.001
68.90086,-0.00100001
68.91063,-0.001
68.92068,-0.00100001
68.93129,-0.00100001
68.94067,-0.001
68.95065,-0.00100003
68.96209,-0.00100002
68.97069,-0.00100001
68.98092,-0.001
68.99091,-0.00100003
69.00068,-0.00100003
69.01069,-0.00100003
69.02067,-0.00100001
69.03065,-0.00100001
69.04098,-0.00100002
69.05069,-0.00100001
69.06064,-0.00100003
69.07212,-0.00100003
69.08067,-0.00100002
69.09064,-0.00100001
69.10082,-0.001
69.11064,-0.001
69.12069,-0.00100002
69.13063,-0.00100001
69.14069,-0.001
