Setup title,"I/V-t Sampling_100s_dark_3V"
49.24064,2.0314E-05
49.25126,2.0323E-05
49.26077,2.0334E-05
49.27067,2.0224E-05
49.28065,2.0231E-05
49.29152,2.0238E-05
49.30068,2.0313E-05
49.31068,2.0279E-05
49.32215,2.0292E-05
49.33068,2.0322E-05
49.34064,2.0316E-05
49.35092,2.0355E-05
49.36069,2.0353E-05
49.37069,2.0325E-05
49.38063,2.0309E-05
49.39068,2.0328E-05
49.40094,2.0228E-05
49.41064,2.0325E-05
49.42068,2.0292E-05
49.43215,2.0265E-05
49.44068,2.0235E-05
49.45068,2.024E-05
49.46085,2.0254E-05
49.47064,2.0258E-05
49.48064,2.0268E-05
49.49063,2.0289E-05
49.50069,2.0257E-05
49.5108,2.0249E-05
49.52064,2.0259E-05
49.53063,2.0268E-05
49.54132,2.0306E-05
49.55068,2.0311E-05
49.56068,2.0298E-05
49.57215,2.0293E-05
49.58068,2.0372E-05
49.59068,2.0331E-05
49.60088,2.0404E-05
49.61063,2.0361E-05
49.62065,2.0356E-05
49.63063,2.0249E-05
49.64064,2.0323E-05
49.65094,2.0336E-05
49.66064,2.0314E-05
49.67068,2.0275E-05
49.68209,2.0326E-05
49.69068,2.0292E-05
49.70068,2.0322E-05
49.71085,2.0295E-05
49.72067,2.0283E-05
49.73064,2.0252E-05
49.74064,2.033E-05
49.75069,2.0314E-05
49.76065,2.0275E-05
49.77068,2.0256E-05
49.78068,2.0341E-05
49.79152,2.033E-05
49.80064,2.0306E-05
49.81068,2.029E-05
49.82207,2.0296E-05
49.83068,2.0344E-05
49.84068,2.0287E-05
49.85085,2.0303E-05
49.86067,2.0258E-05
49.87069,2.0281E-05
49.88067,2.027E-05
49.89069,2.0287E-05
49.90088,2.0309E-05
49.91068,2.0329E-05
49.92068,2.0309E-05
49.93209,2.0309E-05
49.94067,2.0284E-05
49.95064,2.0251E-05
49.96082,2.0211E-05
49.97063,2.025E-05
49.98064,2.0287E-05
49.99067,2.0309E-05
50.00064,2.0303E-05
50.01064,2.0316E-05
50.02064,2.032E-05
50.03068,2.0317E-05
50.04152,2.0325E-05
50.05068,2.0321E-05
50.06068,2.0306E-05
50.07214,2.0333E-05
50.08063,2.0327E-05
50.09064,2.0281E-05
50.10087,2.0283E-05
50.11064,2.0256E-05
50.12068,2.0281E-05
50.13063,2.0263E-05
50.14068,2.0302E-05
50.15091,2.03E-05
50.16064,2.0308E-05
50.17064,2.0315E-05
50.18205,2.0323E-05
50.19067,2.0294E-05
50.20065,2.029E-05
50.21079,2.0296E-05
50.22064,2.0288E-05
50.23092,2.0305E-05
50.24064,2.0265E-05
50.25069,2.0278E-05
50.26073,2.0257E-05
50.27063,2.0336E-05
50.28064,2.0304E-05
50.29151,2.0313E-05
50.30067,2.0287E-05
50.31069,2.0292E-05
50.32209,2.0307E-05
50.33068,2.0338E-05
50.34068,2.0214E-05
50.35084,2.027E-05
50.36069,2.0266E-05
50.37064,2.0232E-05
50.38068,2.0259E-05
50.39069,2.027E-05
50.40095,2.0257E-05
50.41068,2.027E-05
50.42068,2.0251E-05
50.43188,2.0259E-05
50.44064,2.0241E-05
50.45068,2.0283E-05
50.46085,2.0332E-05
50.47069,2.0344E-05
50.48068,2.0209E-05
50.49065,2.027E-05
50.50065,2.0218E-05
50.51082,2.0188E-05
50.52063,2.0252E-05
50.53065,2.0265E-05
50.54132,2.0302E-05
50.55064,2.0261E-05
50.56064,2.0263E-05
50.57213,2.0299E-05
50.58069,2.0301E-05
50.59064,2.0298E-05
50.60086,2.0275E-05
50.61065,2.0298E-05
50.62069,2.0338E-05
50.63063,2.03E-05
50.64069,2.0347E-05
50.65101,2.0331E-05
50.66068,2.0301E-05
50.67068,2.0314E-05
50.68189,2.0308E-05
50.69068,2.0292E-05
50.70068,2.0256E-05
50.71086,2.0276E-05
50.72069,2.027E-05
50.73064,2.0298E-05
50.74068,2.0291E-05
50.75068,2.0298E-05
50.76081,2.03E-05
50.77067,2.0305E-05
50.78064,2.0305E-05
50.79132,2.0241E-05
50.80068,2.0254E-05
50.81069,2.0217E-05
50.82213,2.0274E-05
50.83064,2.029E-05
50.84068,2.0309E-05
50.85089,2.0303E-05
50.86063,2.0321E-05
50.87065,2.0346E-05
50.88067,2.0245E-05
50.89069,2.0263E-05
50.90092,2.0208E-05
50.91068,2.0162E-05
50.92063,2.0168E-05
50.93211,2.0235E-05
50.94063,2.0237E-05
50.95063,2.0202E-05
50.96081,2.0198E-05
50.97069,2.0214E-05
50.98064,2.019E-05
50.99068,2.0237E-05
51.00064,2.018E-05
51.01082,2.0199E-05
51.02067,2.0337E-05
51.03069,2.0232E-05
51.04148,2.0228E-05
51.05064,2.0279E-05
51.06068,2.0331E-05
51.07213,2.0299E-05
51.08064,2.0314E-05
51.09064,2.021E-05
51.10092,2.0209E-05
51.11068,2.0206E-05
51.12069,2.0271E-05
51.13067,2.0266E-05
51.14065,2.0259E-05
51.15093,2.0231E-05
51.16068,2.0221E-05
51.17064,2.0242E-05
51.18215,2.0228E-05
51.19064,2.0235E-05
51.20064,2.0217E-05
51.21085,2.0227E-05
51.22069,2.0202E-05
51.23069,2.0237E-05
51.24067,2.0199E-05
51.25065,2.0216E-05
51.2608,2.0265E-05
51.27067,2.0235E-05
51.28069,2.0225E-05
51.29155,2.0217E-05
51.30064,2.0257E-05
51.31068,2.0276E-05
51.32212,2.0276E-05
51.33064,2.0281E-05
51.34068,2.0338E-05
51.35087,2.0332E-05
51.36069,2.0353E-05
51.37065,2.0358E-05
51.38067,2.0309E-05
51.39069,2.032E-05
51.40072,2.0327E-05
51.41064,2.0328E-05
51.42068,2.0273E-05
51.43205,2.0212E-05
51.44064,2.0208E-05
51.45064,2.0353E-05
51.46085,2.0322E-05
51.47069,2.0295E-05
51.48065,2.0313E-05
51.49067,2.0268E-05
51.50065,2.0325E-05
51.51087,2.0375E-05
51.52067,2.0394E-05
51.53069,2.0394E-05
51.54132,2.0381E-05
51.55069,2.036E-05
51.56068,2.0243E-05
51.57214,2.034E-05
51.58068,2.032E-05
51.59064,2.0292E-05
51.60085,2.0293E-05
51.61069,2.0402E-05
51.62069,2.0322E-05
51.63063,2.0352E-05
51.64079,2.0276E-05
51.65067,2.032E-05
51.66069,2.0308E-05
51.67068,2.0301E-05
51.68186,2.0271E-05
51.69065,2.0317E-05
51.70068,2.0309E-05
51.71081,2.0371E-05
51.72069,2.0396E-05
51.73069,2.0325E-05
51.74068,2.0397E-05
51.75065,2.0392E-05
51.76076,2.0399E-05
51.77063,2.0399E-05
51.78065,2.0399E-05
51.79153,2.0354E-05
51.80064,2.0382E-05
51.81068,2.0383E-05
51.82209,2.0396E-05
51.83068,2.0395E-05
51.84068,2.0369E-05
51.85086,2.0436E-05
51.86067,2.0388E-05
51.87068,2.0383E-05
51.88067,2.0457E-05
51.89064,2.032E-05
51.9009,2.0347E-05
51.91067,2.0334E-05
51.92076,2.0332E-05
51.93211,2.0333E-05
51.94068,2.0336E-05
51.95064,2.0356E-05
51.96084,2.0344E-05
51.97064,2.036E-05
51.98065,2.0317E-05
51.99064,2.0327E-05
52.00069,2.0331E-05
52.01085,2.0351E-05
52.02063,2.0353E-05
52.03069,2.0351E-05
52.04128,2.0358E-05
52.05064,2.0336E-05
52.06067,2.0363E-05
52.07213,2.0349E-05
52.08068,2.034E-05
52.09068,2.0366E-05
52.10086,2.036E-05
52.11069,2.0376E-05
52.12069,2.035E-05
52.13067,2.0344E-05
52.14069,2.0341E-05
52.15091,2.0333E-05
52.16068,2.032E-05
52.17064,2.0353E-05
52.18187,2.0302E-05
52.19064,2.0309E-05
52.20068,2.0328E-05
52.21084,2.0325E-05
52.22072,2.0327E-05
52.23088,2.0347E-05
52.24068,2.0331E-05
52.25068,2.0386E-05
52.26077,2.0324E-05
52.27063,2.0363E-05
52.28068,2.0363E-05
52.29151,2.0398E-05
52.30067,2.0413E-05
52.31069,2.0432E-05
52.32213,2.0334E-05
52.33069,2.0328E-05
52.34082,2.0322E-05
52.35085,2.0295E-05
52.36069,2.0331E-05
52.37069,2.0292E-05
52.38063,2.0292E-05
52.39065,2.0315E-05
52.40095,2.0294E-05
52.41064,2.0308E-05
52.42064,2.028E-05
52.43184,2.0443E-05
52.44064,2.0429E-05
52.45068,2.0322E-05
52.46086,2.0332E-05
52.47067,2.0365E-05
52.48065,2.0361E-05
52.49063,2.0342E-05
52.50069,2.0408E-05
52.51071,2.0369E-05
52.52067,2.0458E-05
52.53065,2.037E-05
52.54153,2.0344E-05
52.55064,2.0345E-05
52.56064,2.0358E-05
52.57212,2.0325E-05
52.58068,2.0381E-05
52.59064,2.0314E-05
52.60082,2.0395E-05
52.61068,2.0313E-05
52.62069,2.0398E-05
52.63062,2.0407E-05
52.64065,2.0412E-05
52.6507,2.0369E-05
52.66064,2.043E-05
52.67068,2.0393E-05
52.68216,2.0372E-05
52.69067,2.0415E-05
52.70064,2.0364E-05
52.71085,2.0424E-05
52.72069,2.0393E-05
52.7309,2.0364E-05
52.74068,2.0386E-05
52.75068,2.0347E-05
52.76073,2.0343E-05
52.77067,2.0329E-05
52.78068,2.0292E-05
52.79154,2.0296E-05
52.80067,2.0317E-05
52.81068,2.0331E-05
52.82215,2.0335E-05
52.83068,2.0347E-05
52.84068,2.0344E-05
52.85086,2.0336E-05
52.86069,2.028E-05
52.87069,2.0331E-05
52.88063,2.0254E-05
52.89065,2.0244E-05
52.90089,2.0327E-05
52.91064,2.0342E-05
52.92068,2.0315E-05
52.932,2.0361E-05
52.94067,2.0354E-05
52.95069,2.0377E-05
52.9608,2.0346E-05
52.97069,2.0322E-05
52.98069,2.0344E-05
52.99064,2.0367E-05
53.00069,2.0361E-05
53.01094,2.033E-05
53.02068,2.0324E-05
53.03064,2.0218E-05
53.0415,2.0158E-05
53.05064,2.018E-05
53.06068,2.0359E-05
53.07215,2.033E-05
53.08068,2.0373E-05
53.09064,2.0407E-05
53.10081,2.0352E-05
53.11064,2.0317E-05
53.12065,2.0269E-05
53.13067,2.0317E-05
53.14069,2.0359E-05
53.15089,2.042E-05
53.16064,2.0422E-05
53.17068,2.0433E-05
53.18209,2.0394E-05
53.19063,2.0358E-05
53.20068,2.033E-05
53.21078,2.0305E-05
53.22065,2.0374E-05
53.23087,2.038E-05
53.24068,2.037E-05
53.25065,2.0358E-05
53.26092,2.0346E-05
53.27063,2.039E-05
53.28065,2.0361E-05
53.29156,2.0344E-05
53.30068,2.0351E-05
53.31068,2.0421E-05
53.32208,2.0404E-05
53.33064,2.0396E-05
53.34068,2.0374E-05
53.35084,2.0322E-05
53.36068,2.0379E-05
53.37069,2.0402E-05
53.38063,2.0361E-05
53.39065,2.04E-05
53.4009,2.0373E-05
53.41068,2.0383E-05
53.42064,2.0377E-05
53.43181,2.0405E-05
53.44064,2.0364E-05
53.45064,2.037E-05
53.46081,2.0369E-05
53.47064,2.0383E-05
53.48081,2.0402E-05
53.49068,2.0368E-05
53.50114,2.0348E-05
53.51078,2.0336E-05
53.52063,2.0352E-05
53.53068,2.0359E-05
53.54152,2.0363E-05
53.55067,2.0342E-05
53.56068,2.0331E-05
53.57209,2.0361E-05
53.58064,2.0367E-05
53.59068,2.0381E-05
53.60087,2.0373E-05
53.61069,2.0324E-05
53.62065,2.03E-05
53.63063,2.0331E-05
53.64069,2.0316E-05
53.65094,2.0367E-05
53.66068,2.0365E-05
53.67068,2.0301E-05
53.68207,2.0354E-05
53.69068,2.0401E-05
53.70064,2.0364E-05
53.71085,2.0341E-05
53.72068,2.0374E-05
53.73066,2.0353E-05
53.74067,2.0301E-05
53.75069,2.027E-05
53.76069,2.0276E-05
53.77064,2.0212E-05
53.78068,2.0256E-05
53.7913,2.0311E-05
53.80064,2.0249E-05
53.81068,2.0234E-05
53.82213,2.0275E-05
53.83068,2.0265E-05
53.84068,2.0195E-05
53.85083,2.0243E-05
53.86068,2.0232E-05
53.87069,2.0224E-05
53.88063,2.0232E-05
53.89065,2.0249E-05
53.90094,2.0281E-05
53.91068,2.0254E-05
53.92068,2.0284E-05
53.93202,2.0313E-05
53.94069,2.0279E-05
53.95064,2.0257E-05
53.96084,2.0279E-05
53.97068,2.0315E-05
53.98068,2.0259E-05
53.99068,2.0316E-05
54.00064,2.029E-05
54.01081,2.0302E-05
54.02063,2.0252E-05
54.03068,2.0294E-05
54.04132,2.0215E-05
54.05069,2.0292E-05
54.06068,2.0285E-05
54.07213,2.0239E-05
54.08064,2.0234E-05
54.09064,2.0224E-05
54.10083,2.0217E-05
54.11073,2.0216E-05
54.12069,2.0214E-05
54.13063,2.0182E-05
54.14069,2.0205E-05
54.1509,2.0232E-05
54.16069,2.0236E-05
54.17068,2.024E-05
54.18206,2.0195E-05
54.19067,2.0238E-05
54.20069,2.0216E-05
54.21082,2.0216E-05
54.22069,2.0202E-05
54.23069,2.0245E-05
54.24067,2.0259E-05
54.25069,2.025E-05
54.26087,2.0295E-05
54.27067,2.0295E-05
54.28069,2.0284E-05
54.29151,2.0308E-05
54.30068,2.029E-05
54.31068,2.0279E-05
54.3221,2.0248E-05
54.33064,2.0303E-05
54.34068,2.0265E-05
54.35085,2.0303E-05
54.36064,2.0318E-05
54.37065,2.0279E-05
54.38063,2.0257E-05
54.39069,2.0246E-05
54.4009,2.0278E-05
54.41068,2.027E-05
54.42068,2.0249E-05
54.43201,2.0279E-05
54.44064,2.0263E-05
54.45068,2.0297E-05
54.46082,2.0299E-05
54.47068,2.0303E-05
54.48069,2.0277E-05
54.49067,2.0288E-05
54.50115,2.0253E-05
54.51094,2.0254E-05
54.52068,2.0262E-05
54.53064,2.0265E-05
54.5415,2.0281E-05
54.55069,2.0322E-05
54.56068,2.0363E-05
54.57214,2.0308E-05
54.58068,2.0312E-05
54.59064,2.0293E-05
54.60081,2.0308E-05
54.61064,2.0311E-05
54.62065,2.0347E-05
54.63063,2.0302E-05
54.64065,2.0284E-05
54.65087,2.0273E-05
54.66068,2.0272E-05
54.67068,2.0257E-05
54.68177,2.0276E-05
54.69069,2.0268E-05
54.70068,2.035E-05
54.71081,2.024E-05
54.72065,2.0303E-05
54.73088,2.0329E-05
54.74068,2.0304E-05
54.75065,2.0315E-05
54.76077,2.0295E-05
54.77067,2.0313E-05
54.78069,2.029E-05
54.7915,2.0308E-05
54.80064,2.0314E-05
54.81068,2.0322E-05
54.82213,2.0346E-05
54.83069,2.032E-05
54.84068,2.0356E-05
54.85089,2.0355E-05
54.86069,2.0362E-05
54.87065,2.0376E-05
54.88067,2.0408E-05
54.89069,2.0341E-05
54.90095,2.0358E-05
54.91068,2.0319E-05
54.92068,2.0358E-05
54.93208,2.0353E-05
54.94068,2.0373E-05
54.95068,2.0329E-05
54.9608,2.0353E-05
54.97064,2.0353E-05
54.98094,2.0321E-05
54.99069,2.0339E-05
55.00111,2.03E-05
55.01094,2.0286E-05
55.02064,2.0338E-05
55.03068,2.0311E-05
55.04157,2.0343E-05
55.05064,2.0314E-05
55.06064,2.0384E-05
55.07212,2.0396E-05
55.08064,2.0355E-05
55.09068,2.0331E-05
55.10081,2.0341E-05
55.11068,2.0339E-05
55.12065,2.033E-05
55.13063,2.0358E-05
55.14069,2.0426E-05
55.15088,2.0382E-05
55.16064,2.0383E-05
55.17064,2.0374E-05
55.18198,2.0382E-05
55.19067,2.0339E-05
55.20068,2.0363E-05
55.21085,2.036E-05
55.22064,2.0372E-05
55.23069,2.0346E-05
55.24067,2.038E-05
55.25068,2.0386E-05
55.2607,2.0363E-05
55.27067,2.0367E-05
55.28064,2.0379E-05
55.29123,2.038E-05
55.30067,2.0374E-05
55.31068,2.0359E-05
55.32214,2.0404E-05
55.33067,2.0376E-05
55.34065,2.0338E-05
55.35081,2.0326E-05
55.36065,2.0339E-05
55.37064,2.0337E-05
55.38068,2.0409E-05
55.39064,2.0334E-05
55.40093,2.0327E-05
55.41067,2.0363E-05
55.42064,2.0352E-05
55.43202,2.0344E-05
55.44067,2.0337E-05
55.45068,2.0294E-05
55.46083,2.0322E-05
55.47064,2.0302E-05
55.48069,2.0358E-05
55.49064,2.0395E-05
55.50065,2.0413E-05
55.51076,2.0402E-05
55.52068,2.0421E-05
55.53068,2.0413E-05
55.54127,2.0437E-05
55.55063,2.0402E-05
55.56068,2.0353E-05
55.57212,2.0287E-05
55.58063,2.0339E-05
55.59069,2.0369E-05
55.6009,2.0427E-05
55.61068,2.0431E-05
55.62064,2.0427E-05
55.63068,2.04E-05
55.64068,2.0424E-05
55.65091,2.0424E-05
55.66067,2.038E-05
55.67064,2.0337E-05
55.68204,2.0325E-05
55.69067,2.0374E-05
55.70068,2.041E-05
55.7108,2.0421E-05
55.72068,2.0407E-05
55.73069,2.0434E-05
55.74067,2.0407E-05
55.7511,2.0392E-05
55.76067,2.041E-05
55.77067,2.0418E-05
55.78068,2.0367E-05
55.7915,2.0441E-05
55.80067,2.0377E-05
55.81064,2.0394E-05
55.82208,2.0343E-05
55.83064,2.033E-05
55.84065,2.0392E-05
55.85082,2.0432E-05
55.86069,2.0394E-05
55.87068,2.0399E-05
55.88068,2.0423E-05
55.89068,2.0407E-05
55.90089,2.0338E-05
55.91067,2.0337E-05
55.92068,2.0436E-05
55.93204,2.0411E-05
55.94063,2.0371E-05
55.95064,2.0361E-05
55.96081,2.0383E-05
55.97068,2.0377E-05
55.98065,2.0371E-05
55.99067,2.0352E-05
56.00115,2.0391E-05
56.01088,2.0404E-05
56.02068,2.0505E-05
56.03068,2.0472E-05
56.04151,2.0498E-05
56.05063,2.0484E-05
56.06068,2.0511E-05
56.07212,2.0415E-05
56.08063,2.0446E-05
56.09065,2.0454E-05
56.10081,2.0432E-05
56.11065,2.0448E-05
56.12068,2.0477E-05
56.13064,2.047E-05
56.14068,2.0437E-05
56.15094,2.0424E-05
56.16067,2.0433E-05
56.17068,2.041E-05
56.18182,2.0425E-05
56.19067,2.0444E-05
56.20069,2.044E-05
56.21077,2.0432E-05
56.22069,2.0432E-05
56.23088,2.0416E-05
56.24068,2.0435E-05
56.25109,2.0419E-05
56.26078,2.0432E-05
56.27067,2.0423E-05
56.28064,2.045E-05
56.29158,2.044E-05
56.30063,2.044E-05
56.31064,2.0456E-05
56.32212,2.0452E-05
56.33063,2.0454E-05
56.34069,2.0464E-05
56.35081,2.0414E-05
56.36065,2.0435E-05
56.37064,2.0454E-05
56.38064,2.0473E-05
56.39068,2.0446E-05
56.40089,2.0462E-05
56.41067,2.0455E-05
56.42068,2.0459E-05
56.43204,2.0462E-05
56.44067,2.0437E-05
56.45063,2.0418E-05
56.46081,2.0447E-05
56.47067,2.0391E-05
56.48069,2.0418E-05
56.49067,2.0457E-05
56.50115,2.0371E-05
56.51073,2.0374E-05
56.52068,2.0368E-05
56.53064,2.0348E-05
56.54153,2.0346E-05
56.55067,2.032E-05
56.56068,2.0361E-05
56.5721,2.0399E-05
56.58063,2.0402E-05
56.59069,2.04E-05
56.60081,2.0438E-05
56.61069,2.0374E-05
56.62064,2.0391E-05
56.63068,2.0397E-05
56.64064,2.0429E-05
56.65089,2.04E-05
56.66067,2.0457E-05
56.67064,2.0419E-05
56.68208,2.0426E-05
56.69063,2.0435E-05
56.70068,2.042E-05
56.71081,2.0424E-05
56.72071,2.0404E-05
56.73069,2.0406E-05
56.74067,2.0421E-05
56.75111,2.0402E-05
56.76078,2.0392E-05
56.77068,2.0407E-05
56.78064,2.045E-05
56.79127,2.0472E-05
56.80068,2.0411E-05
56.81065,2.0402E-05
56.82211,2.0431E-05
56.83068,2.0408E-05
56.84068,2.0433E-05
56.85081,2.0402E-05
56.86067,2.0345E-05
56.87065,2.0388E-05
56.88067,2.0445E-05
56.89069,2.0424E-05
56.90088,2.0437E-05
56.91064,2.0404E-05
56.92064,2.044E-05
56.93202,2.0445E-05
56.94063,2.0418E-05
56.95064,2.0428E-05
56.96082,2.0425E-05
56.97067,2.0447E-05
56.98069,2.0421E-05
56.99063,2.0435E-05
57.00069,2.043E-05
57.01073,2.0402E-05
57.02064,2.0406E-05
57.03064,2.0414E-05
57.04124,2.0387E-05
57.05067,2.038E-05
57.06065,2.0407E-05
57.07212,2.0409E-05
57.08068,2.0404E-05
57.09068,2.038E-05
57.10084,2.0401E-05
57.11068,2.0408E-05
57.12069,2.0415E-05
57.13067,2.0398E-05
57.14069,2.041E-05
57.15088,2.0404E-05
57.16068,2.0441E-05
57.17068,2.0417E-05
57.18204,2.0454E-05
57.19067,2.0407E-05
57.20064,2.0459E-05
57.21081,2.0437E-05
57.22068,2.047E-05
57.23069,2.0457E-05
57.24067,2.044E-05
57.25069,2.0432E-05
57.26091,2.0465E-05
57.27064,2.0418E-05
57.28068,2.0424E-05
57.29146,2.0446E-05
57.30063,2.0494E-05
57.31068,2.0489E-05
57.32213,2.0442E-05
57.33067,2.0386E-05
57.34069,2.0432E-05
57.35081,2.0432E-05
57.36069,2.0454E-05
57.37068,2.0454E-05
57.38068,2.05E-05
57.39068,2.047E-05
57.40089,2.0478E-05
57.41063,2.0476E-05
57.42068,2.0477E-05
57.43181,2.0487E-05
57.44063,2.0504E-05
57.45069,2.0476E-05
57.46078,2.047E-05
57.47069,2.0475E-05
57.48068,2.0505E-05
57.49064,2.0497E-05
57.50113,2.0496E-05
57.5108,2.0458E-05
57.52067,2.0451E-05
57.53064,2.0451E-05
57.54148,2.0448E-05
57.55063,2.0434E-05
57.56068,2.046E-05
57.5721,2.0441E-05
57.58067,2.0436E-05
57.59065,2.0437E-05
57.60079,2.0411E-05
57.61064,2.0449E-05
57.62068,2.047E-05
57.63064,2.0444E-05
57.64068,2.0459E-05
57.65093,2.0443E-05
57.66067,2.0446E-05
57.67064,2.0427E-05
57.68202,2.0439E-05
57.69067,2.0405E-05
57.70069,2.0446E-05
57.71079,2.0397E-05
57.72069,2.038E-05
57.73069,2.0406E-05
57.74067,2.0424E-05
57.75115,2.0451E-05
57.76075,2.0442E-05
57.77067,2.0458E-05
57.78069,2.0454E-05
57.79152,2.0452E-05
57.80068,2.0421E-05
57.81068,2.0448E-05
57.82208,2.0418E-05
57.83068,2.0432E-05
57.84068,2.0456E-05
57.85081,2.0447E-05
57.86068,2.0447E-05
57.87069,2.0432E-05
57.88067,2.0459E-05
57.89065,2.0459E-05
57.90091,2.0441E-05
57.91068,2.0429E-05
57.92068,2.0467E-05
57.93207,2.0446E-05
57.94063,2.0464E-05
57.95068,2.0436E-05
57.96081,2.0441E-05
57.97064,2.0443E-05
57.98089,2.0456E-05
57.99064,2.0449E-05
58.00068,2.0471E-05
58.01072,2.0464E-05
58.02067,2.0453E-05
58.03069,2.0473E-05
58.04148,2.044E-05
58.05067,2.0476E-05
58.06068,2.0476E-05
58.07214,2.0465E-05
58.08068,2.0471E-05
58.09064,2.0485E-05
58.10084,2.0448E-05
58.11069,2.0462E-05
58.12068,2.0456E-05
58.13064,2.0451E-05
58.14068,2.0459E-05
58.15093,2.0424E-05
58.16063,2.0473E-05
58.17068,2.047E-05
58.18207,2.0388E-05
58.19067,2.0411E-05
58.20064,2.0451E-05
58.21081,2.0413E-05
58.22068,2.0457E-05
58.23082,2.0464E-05
58.24067,2.048E-05
58.25113,2.0494E-05
58.2609,2.0472E-05
58.27067,2.0446E-05
58.28068,2.0459E-05
58.29146,2.0417E-05
58.30063,2.0489E-05
58.31068,2.0495E-05
58.32212,2.0479E-05
58.33063,2.0458E-05
58.34068,2.0459E-05
58.35081,2.048E-05
58.36068,2.0495E-05
58.37068,2.0467E-05
58.38067,2.0483E-05
58.39064,2.0443E-05
58.40088,2.0468E-05
58.41063,2.0466E-05
58.42068,2.0456E-05
58.43197,2.0495E-05
58.44063,2.0457E-05
58.45068,2.0494E-05
58.46081,2.0482E-05
58.47068,2.0511E-05
58.48093,2.0496E-05
58.49063,2.0496E-05
58.50064,2.053E-05
58.5107,2.05E-05
58.52067,2.0455E-05
58.53068,2.0443E-05
58.54145,2.0426E-05
58.55067,2.0465E-05
58.56068,2.0448E-05
58.57212,2.0467E-05
58.58063,2.0461E-05
58.59068,2.0447E-05
58.60079,2.0435E-05
58.61064,2.0421E-05
58.62068,2.0427E-05
58.63063,2.0467E-05
58.64068,2.0455E-05
58.65092,2.0442E-05
58.66063,2.0459E-05
58.67068,2.0495E-05
58.68206,2.0492E-05
58.69063,2.0492E-05
58.70068,2.0479E-05
58.71081,2.0506E-05
58.72064,2.0515E-05
58.73064,2.049E-05
58.74064,2.0467E-05
58.75068,2.0443E-05
58.76082,2.047E-05
58.77067,2.0487E-05
58.78064,2.0531E-05
58.79118,2.0504E-05
58.80068,2.0483E-05
58.81068,2.0517E-05
58.82212,2.0502E-05
58.83068,2.0476E-05
58.84068,2.0503E-05
58.85078,2.0508E-05
58.86068,2.054E-05
58.87065,2.0509E-05
58.88067,2.0518E-05
58.89064,2.0473E-05
58.9009,2.0488E-05
58.91067,2.044E-05
58.92068,2.0449E-05
58.93205,2.0432E-05
58.94067,2.0465E-05
58.95068,2.0476E-05
58.9608,2.0462E-05
58.97068,2.047E-05
58.98068,2.051E-05
58.99063,2.0481E-05
59.00064,2.0407E-05
59.01092,2.0418E-05
59.02068,2.0435E-05
59.03068,2.0492E-05
59.04144,2.048E-05
59.05067,2.0459E-05
59.06064,2.0467E-05
59.0721,2.0498E-05
59.08067,2.0443E-05
59.09064,2.044E-05
59.10078,2.0466E-05
59.11072,2.0471E-05
59.12064,2.0473E-05
59.13068,2.0456E-05
59.14068,2.0467E-05
59.15093,2.0443E-05
59.16068,2.0448E-05
59.17064,2.0421E-05
59.18207,2.0446E-05
59.19068,2.0426E-05
59.20064,2.0413E-05
59.21081,2.0448E-05
59.22064,2.0454E-05
59.23068,2.043E-05
59.24067,2.0449E-05
59.2511,2.0451E-05
59.26069,2.0419E-05
59.27063,2.0401E-05
59.28068,2.0511E-05
59.29142,2.0489E-05
59.30063,2.0495E-05
59.31069,2.0429E-05
59.3221,2.0487E-05
59.33068,2.0484E-05
59.34069,2.0473E-05
59.35078,2.0464E-05
59.36064,2.0484E-05
59.37064,2.0435E-05
59.38067,2.0426E-05
59.39064,2.044E-05
59.40088,2.0428E-05
59.41067,2.0446E-05
59.42068,2.0415E-05
59.43206,2.0435E-05
59.44067,2.0435E-05
59.45068,2.0447E-05
59.46081,2.0399E-05
59.47064,2.0431E-05
59.48086,2.0403E-05
59.49068,2.0421E-05
59.50064,2.0448E-05
59.51073,2.0451E-05
59.52068,2.0426E-05
59.53068,2.0487E-05
59.5415,2.0522E-05
59.55067,2.0508E-05
59.56064,2.0492E-05
59.5721,2.0504E-05
59.58068,2.0526E-05
59.59068,2.0484E-05
59.6008,2.0501E-05
59.61072,2.0467E-05
59.62068,2.047E-05
59.63064,2.0485E-05
59.64064,2.0455E-05
59.65092,2.0447E-05
59.66067,2.0489E-05
59.67068,2.0457E-05
59.68194,2.0459E-05
59.69068,2.0446E-05
59.70064,2.0443E-05
59.7108,2.049E-05
59.72064,2.0485E-05
59.73068,2.0455E-05
59.74064,2.0478E-05
59.75114,2.0487E-05
59.76074,2.0482E-05
59.77063,2.0468E-05
59.78068,2.0481E-05
59.79144,2.0506E-05
59.80064,2.0492E-05
59.81069,2.0517E-05
59.82207,2.0516E-05
59.83068,2.0487E-05
59.84068,2.048E-05
59.85078,2.0446E-05
59.86068,2.042E-05
59.87064,2.0415E-05
59.88067,2.0429E-05
59.89064,2.0449E-05
59.90088,2.0427E-05
59.91063,2.042E-05
59.92068,2.046E-05
59.93202,2.046E-05
59.94068,2.0476E-05
59.95064,2.0454E-05
59.96076,2.0499E-05
59.97068,2.0461E-05
59.98064,2.0451E-05
59.99067,2.0443E-05
60.00114,2.0458E-05
60.01068,2.0456E-05
60.02063,2.0446E-05
60.03068,2.0443E-05
60.04149,2.0462E-05
60.05063,2.0473E-05
60.06065,2.0445E-05
