Setup title,"I/V-t Sampling_250s_dark_-3V"
212.12064,-0.00056578
212.13084,-0.00056642
212.14068,-0.00056573
212.15069,-0.00056577
212.16063,-0.00056619
212.17069,-0.00056645
212.18091,-0.00056638
212.19064,-0.00056609
212.20068,-0.00056553
212.21166,-0.00056622
212.22063,-0.0005657
212.23069,-0.00056597
212.24079,-0.00056543
212.25069,-0.0005646
212.26069,-0.00056557
212.27083,-0.00056572
212.28068,-0.00056535
212.29069,-0.00056576
212.30068,-0.00056593
212.31069,-0.000566
212.32119,-0.00056554
212.33064,-0.00056558
212.34064,-0.00056531
212.35231,-0.00056627
212.36068,-0.00056615
212.37068,-0.00056602
212.38085,-0.00056569
212.39068,-0.00056624
212.40065,-0.00056624
212.41067,-0.00056619
212.42065,-0.00056596
212.43092,-0.00056626
212.44068,-0.00056627
212.45068,-0.00056643
212.46177,-0.0005654
212.47063,-0.0005656
212.48069,-0.00056629
212.49076,-0.00056624
212.50069,-0.00056558
212.51064,-0.00056617
212.52083,-0.00056575
212.53068,-0.00056623
212.54069,-0.00056586
212.55067,-0.00056644
212.56065,-0.00056641
212.5712,-0.00056612
212.58068,-0.00056562
212.59068,-0.00056619
212.60225,-0.00056578
212.61068,-0.0005661
212.62068,-0.00056606
212.63089,-0.00056609
212.64068,-0.00056616
212.65069,-0.00056601
212.66067,-0.00056557
212.67069,-0.00056574
212.68092,-0.0005659
212.69068,-0.00056602
212.70068,-0.00056547
212.71181,-0.00056614
212.72063,-0.00056567
212.73069,-0.00056642
212.74159,-0.00056556
212.75068,-0.00056624
212.76064,-0.00056543
212.77081,-0.00056619
212.78068,-0.00056521
212.79065,-0.00056534
212.80067,-0.00056565
212.81065,-0.00056577
212.82127,-0.00056563
212.83068,-0.00056565
212.84068,-0.00056523
212.85197,-0.0005662
212.86069,-0.00056529
212.87064,-0.00056606
212.88085,-0.00056563
212.89073,-0.00056613
212.90069,-0.00056555
212.91063,-0.00056602
212.92065,-0.00056578
212.93094,-0.00056588
212.94068,-0.00056541
212.95064,-0.00056572
212.96152,-0.00056563
212.97068,-0.00056609
212.98064,-0.00056521
212.99161,-0.00056567
213.00068,-0.00056563
213.01068,-0.00056597
213.02084,-0.00056532
213.03064,-0.00056595
213.04069,-0.00056575
213.05067,-0.00056627
213.06068,-0.0005659
213.07125,-0.00056594
213.08067,-0.00056551
213.09064,-0.00056613
213.10202,-0.00056604
213.11067,-0.0005663
213.12068,-0.00056558
213.13083,-0.00056608
213.14069,-0.00056566
213.15069,-0.00056631
213.16063,-0.00056567
213.17069,-0.00056653
213.18093,-0.00056577
213.19068,-0.0005661
213.20068,-0.00056554
213.2118,-0.00056606
213.22068,-0.0005656
213.23068,-0.0005658
213.24081,-0.00056587
213.25068,-0.00056597
213.26065,-0.00056562
213.27083,-0.00056563
213.28069,-0.00056549
213.29064,-0.00056656
213.30068,-0.00056563
213.31064,-0.00056589
213.32125,-0.00056544
213.33067,-0.00056646
213.34068,-0.0005656
213.35231,-0.00056637
213.36068,-0.00056606
213.37068,-0.00056611
213.38089,-0.00056565
213.39068,-0.00056578
213.40069,-0.0005656
213.41063,-0.00056608
213.42065,-0.00056551
213.4308,-0.00056592
213.44068,-0.00056546
213.45068,-0.00056618
213.46153,-0.00056558
213.47064,-0.00056614
213.48069,-0.00056567
213.4908,-0.00056601
213.50064,-0.00056579
213.51064,-0.00056653
213.52082,-0.00056594
213.53069,-0.00056613
213.54068,-0.00056574
213.55068,-0.00056639
213.56064,-0.000566
213.57125,-0.00056632
213.58067,-0.00056565
213.59068,-0.00056626
213.602,-0.0005657
213.61063,-0.00056614
213.62065,-0.00056577
213.63081,-0.00056618
213.64069,-0.00056592
213.65068,-0.00056611
213.66064,-0.00056582
213.67064,-0.00056664
213.68093,-0.0005659
213.69067,-0.00056632
213.70068,-0.00056607
213.71152,-0.00056654
213.72068,-0.00056565
213.73065,-0.00056634
213.7416,-0.00056555
213.75065,-0.00056582
213.76064,-0.00056519
213.77081,-0.00056616
213.78064,-0.00056555
213.79069,-0.00056584
213.80067,-0.00056531
213.81068,-0.00056616
213.82126,-0.00056544
213.83063,-0.00056609
213.84065,-0.00056515
213.85195,-0.00056641
213.86064,-0.00056604
213.87068,-0.00056671
213.88083,-0.00056571
213.89068,-0.00056632
213.90081,-0.00056545
213.91063,-0.00056616
213.92069,-0.00056604
213.93084,-0.00056634
213.94068,-0.00056604
213.95064,-0.00056668
213.96148,-0.00056567
213.97063,-0.00056629
213.98068,-0.00056511
213.99156,-0.00056597
214.00068,-0.00056581
214.01065,-0.00056624
214.0208,-0.00056579
214.03069,-0.00056607
214.04064,-0.00056575
214.05068,-0.00056602
214.06068,-0.00056558
214.07122,-0.00056582
214.08063,-0.00056575
214.09064,-0.00056677
214.10216,-0.00056602
214.11063,-0.00056605
214.12064,-0.00056577
214.13079,-0.00056604
214.14068,-0.00056509
214.15065,-0.00056532
214.16067,-0.0005649
214.17069,-0.00056609
214.18086,-0.00056538
214.19068,-0.00056573
214.20068,-0.00056587
214.21154,-0.00056635
214.22064,-0.00056593
214.23065,-0.00056619
214.2416,-0.00056577
214.25068,-0.00056618
214.26064,-0.00056597
214.27064,-0.00056617
214.28069,-0.00056559
214.29064,-0.00056628
214.30067,-0.00056587
214.31064,-0.00056677
214.32121,-0.00056585
214.33064,-0.00056632
214.34068,-0.00056546
214.352,-0.00056632
214.36064,-0.00056577
214.37068,-0.00056603
214.38085,-0.00056608
214.39068,-0.00056654
214.40069,-0.00056569
214.41063,-0.00056589
214.42068,-0.00056533
214.43093,-0.00056659
214.44068,-0.00056589
214.45064,-0.00056657
214.46183,-0.00056578
214.47067,-0.00056618
214.48064,-0.00056572
214.49156,-0.00056656
214.50067,-0.00056589
214.51069,-0.00056602
214.52083,-0.0005655
214.53064,-0.00056559
214.54065,-0.00056583
214.55067,-0.00056606
214.56069,-0.00056589
214.57122,-0.00056613
214.58067,-0.00056582
214.59069,-0.00056582
214.60195,-0.00056553
214.61064,-0.00056587
214.62064,-0.00056587
214.63084,-0.0005663
214.64064,-0.00056538
214.65069,-0.0005654
214.66067,-0.0005656
214.67064,-0.00056631
214.68076,-0.00056541
214.69067,-0.00056618
214.70068,-0.00056548
214.7115,-0.00056565
214.72068,-0.00056585
214.73065,-0.00056606
214.74155,-0.00056569
214.75069,-0.00056636
214.76068,-0.00056561
214.77081,-0.00056605
214.78068,-0.00056619
214.79065,-0.00056612
214.80063,-0.00056581
214.81068,-0.00056546
214.82118,-0.00056596
214.83063,-0.00056531
214.84068,-0.00056553
214.85206,-0.00056536
214.86065,-0.0005651
214.87068,-0.00056619
214.88084,-0.00056582
214.89069,-0.00056586
214.90065,-0.0005655
214.91067,-0.00056689
214.92069,-0.00056599
214.93089,-0.00056639
214.94063,-0.00056647
214.95065,-0.0005668
214.96156,-0.00056624
214.97069,-0.00056643
214.98064,-0.00056609
214.99161,-0.00056546
215.00069,-0.00056617
215.01065,-0.00056595
215.0208,-0.00056591
215.03069,-0.00056621
215.04069,-0.00056644
215.05063,-0.00056629
215.06069,-0.00056569
215.07123,-0.00056602
215.08068,-0.00056586
215.09064,-0.00056565
215.10205,-0.00056548
215.11068,-0.00056612
215.12064,-0.00056605
215.13087,-0.00056613
215.14068,-0.00056564
215.15065,-0.0005656
215.16063,-0.00056536
215.17064,-0.00056597
215.18083,-0.0005655
215.19067,-0.00056565
215.20068,-0.00056589
215.21179,-0.00056594
215.22069,-0.00056535
215.23064,-0.00056566
215.24161,-0.00056552
215.25069,-0.0005655
215.26068,-0.00056564
215.27081,-0.00056602
215.28069,-0.0005657
215.29069,-0.00056527
215.30063,-0.00056526
215.31069,-0.00056577
215.32122,-0.0005656
215.33068,-0.000566
215.34064,-0.00056536
215.35198,-0.00056555
215.36069,-0.0005654
215.37068,-0.00056558
215.38081,-0.00056546
215.39065,-0.00056632
215.40069,-0.0005657
215.41063,-0.00056584
215.42069,-0.00056457
215.4309,-0.00056626
215.44068,-0.00056593
215.45064,-0.00056589
215.46181,-0.00056583
215.47064,-0.00056573
215.48068,-0.00056574
215.49154,-0.0005647
215.50069,-0.00056428
215.51068,-0.00056568
215.52076,-0.00056575
215.53068,-0.00056614
215.54065,-0.00056559
215.55067,-0.00056559
215.56064,-0.00056539
215.57121,-0.00056549
215.58067,-0.0005658
215.59064,-0.00056582
215.60196,-0.00056615
215.61069,-0.00056596
215.62068,-0.00056598
215.63083,-0.00056606
215.64069,-0.00056592
215.65069,-0.00056609
215.66067,-0.00056632
215.67065,-0.00056582
215.68076,-0.00056589
215.69064,-0.00056585
215.70068,-0.00056575
215.71156,-0.00056577
215.72068,-0.00056555
215.73068,-0.00056592
215.74161,-0.00056548
215.75069,-0.0005658
215.76064,-0.00056598
215.77076,-0.00056593
215.78069,-0.00056552
215.79065,-0.00056543
215.80067,-0.00056592
215.81069,-0.00056587
215.82097,-0.0005654
215.83068,-0.00056563
215.84065,-0.00056564
215.85202,-0.00056547
215.86068,-0.00056521
215.87068,-0.00056546
215.8809,-0.00056608
215.89068,-0.0005652
215.90069,-0.00056603
215.91063,-0.00056582
215.92064,-0.00056602
215.93082,-0.0005662
215.94063,-0.00056543
215.95068,-0.00056564
215.96156,-0.00056558
215.97064,-0.0005656
215.98068,-0.00056561
215.99157,-0.00056555
216.00069,-0.00056551
216.01069,-0.00056569
216.02079,-0.00056646
216.03069,-0.00056582
216.04069,-0.00056583
216.05063,-0.00056516
216.06069,-0.000566
216.07129,-0.00056526
216.08068,-0.00056531
216.09068,-0.00056561
216.10222,-0.00056575
216.11064,-0.00056565
216.12064,-0.00056523
216.13083,-0.00056532
216.14068,-0.00056549
216.15065,-0.00056543
216.16063,-0.00056539
216.17065,-0.00056585
216.18082,-0.00056578
216.19064,-0.00056536
216.20068,-0.00056544
216.21154,-0.00056558
216.22063,-0.00056543
216.23065,-0.00056582
216.24076,-0.00056605
216.25069,-0.00056546
216.26064,-0.00056575
216.27081,-0.00056555
216.28068,-0.00056593
216.29069,-0.00056497
216.30065,-0.00056614
216.31064,-0.00056585
216.32121,-0.00056576
216.33067,-0.000566
216.34068,-0.00056645
216.35224,-0.00056597
216.36067,-0.00056643
216.37064,-0.0005665
216.38083,-0.00056645
216.39065,-0.00056611
216.40069,-0.00056659
216.41067,-0.00056591
216.42065,-0.00056625
216.43069,-0.00056588
216.44065,-0.00056576
216.45064,-0.00056626
216.46174,-0.00056675
216.47064,-0.00056609
216.48064,-0.00056611
216.49156,-0.00056574
216.50064,-0.00056667
216.51069,-0.00056557
216.52079,-0.00056611
216.53069,-0.00056542
216.54069,-0.00056575
216.55063,-0.00056581
216.56065,-0.00056629
216.57125,-0.00056602
216.58068,-0.00056596
216.59068,-0.0005657
216.60225,-0.00056624
216.61068,-0.00056579
216.62068,-0.00056625
216.63081,-0.00056533
216.64069,-0.00056655
216.65069,-0.00056584
216.66063,-0.00056638
216.67065,-0.00056563
216.68082,-0.00056648
216.69068,-0.00056598
216.70068,-0.00056593
216.71177,-0.00056531
216.72068,-0.00056609
216.73064,-0.00056597
216.74157,-0.00056603
216.75064,-0.00056584
216.76064,-0.00056552
216.77081,-0.0005657
216.78063,-0.00056602
216.79069,-0.00056571
216.80067,-0.00056611
216.81064,-0.00056558
216.8212,-0.00056604
216.83067,-0.00056594
216.84068,-0.00056612
216.85197,-0.0005657
216.86069,-0.0005664
216.87064,-0.00056512
216.88084,-0.00056628
216.89065,-0.00056594
216.9007,-0.00056579
216.91067,-0.00056551
216.92069,-0.00056637
216.93093,-0.00056592
216.94068,-0.00056575
216.95069,-0.00056546
216.96162,-0.00056614
216.97069,-0.00056587
216.98069,-0.00056613
216.99161,-0.00056585
217.00068,-0.00056628
217.01064,-0.00056567
217.02083,-0.00056617
217.03065,-0.00056587
217.04069,-0.00056622
217.05063,-0.00056576
217.06065,-0.00056658
217.07127,-0.00056579
217.08064,-0.00056594
217.09064,-0.00056577
217.10206,-0.00056654
217.11068,-0.00056609
217.12069,-0.0005668
217.13083,-0.00056578
217.14065,-0.00056622
217.15068,-0.00056608
217.16069,-0.00056647
217.17069,-0.00056568
217.18077,-0.00056636
217.19068,-0.00056611
217.20068,-0.00056685
217.21178,-0.00056589
217.22064,-0.00056611
217.23068,-0.0005656
217.24155,-0.00056593
217.25064,-0.00056534
217.26065,-0.000566
217.2708,-0.00056556
217.28069,-0.0005665
217.29069,-0.00056554
217.30063,-0.00056633
217.31069,-0.00056514
217.32095,-0.00056625
217.33064,-0.00056515
217.34068,-0.0005659
217.35204,-0.00056527
217.36064,-0.00056594
217.37068,-0.00056583
217.38088,-0.0005664
217.39069,-0.00056571
217.40069,-0.00056647
217.41067,-0.00056642
217.42065,-0.00056626
217.43094,-0.00056609
217.44068,-0.00056643
217.45064,-0.00056563
217.4618,-0.00056645
217.47068,-0.00056588
217.48068,-0.00056594
217.49161,-0.00056582
217.50069,-0.00056615
217.51069,-0.00056547
217.52081,-0.00056645
217.53069,-0.00056602
217.54069,-0.00056607
217.55067,-0.00056543
217.56069,-0.00056597
217.57124,-0.00056539
217.58068,-0.00056564
217.59068,-0.00056516
217.60193,-0.00056623
217.61068,-0.00056535
217.62064,-0.00056641
217.63085,-0.00056563
217.64069,-0.00056651
217.65065,-0.00056585
217.66067,-0.0005663
217.67069,-0.00056578
217.68085,-0.00056663
217.69068,-0.00056588
217.70068,-0.00056658
217.71153,-0.00056585
217.72068,-0.00056635
217.73068,-0.00056548
217.74161,-0.00056636
217.75068,-0.00056598
217.76064,-0.00056623
217.77089,-0.00056553
217.78065,-0.00056616
217.79069,-0.00056554
217.80067,-0.000566
217.81065,-0.0005655
217.8212,-0.00056621
217.83064,-0.00056607
217.84064,-0.00056613
217.85196,-0.00056556
217.86064,-0.00056644
217.87064,-0.00056567
217.88081,-0.0005664
217.89063,-0.00056616
217.90065,-0.00056649
217.91067,-0.00056538
217.92065,-0.00056636
217.93092,-0.00056609
217.94064,-0.00056664
217.95064,-0.00056576
217.96178,-0.00056646
217.97068,-0.00056557
217.98068,-0.00056654
217.99154,-0.00056577
218.00069,-0.00056654
218.01069,-0.00056575
218.0208,-0.00056613
218.03069,-0.00056545
218.04069,-0.00056656
218.05067,-0.00056537
218.06069,-0.00056652
218.07118,-0.000566
218.08068,-0.00056609
218.09064,-0.00056533
218.10231,-0.00056623
218.11068,-0.00056591
218.12064,-0.00056602
218.13084,-0.00056555
218.14068,-0.00056582
218.15081,-0.00056609
218.16067,-0.00056616
218.17065,-0.00056507
218.18087,-0.00056561
218.19068,-0.00056489
218.20068,-0.00056578
218.2115,-0.00056569
218.22068,-0.00056591
218.23068,-0.00056556
218.24156,-0.00056624
218.25068,-0.00056595
218.26064,-0.00056592
218.2708,-0.00056614
218.28068,-0.00056584
218.29069,-0.00056553
218.30067,-0.00056626
218.31069,-0.00056554
218.32116,-0.00056618
218.33068,-0.00056561
218.34068,-0.0005661
218.35231,-0.00056565
218.36064,-0.00056613
218.37064,-0.00056545
218.3808,-0.00056567
218.39063,-0.00056602
218.40069,-0.00056594
218.41067,-0.00056577
218.42069,-0.00056676
218.43085,-0.0005656
218.44069,-0.00056541
218.45064,-0.00056588
218.46152,-0.00056568
218.47069,-0.00056571
218.48064,-0.00056636
218.49156,-0.00056587
218.50064,-0.00056617
218.51068,-0.00056567
218.52089,-0.00056597
218.53069,-0.00056565
218.54065,-0.00056641
218.55063,-0.00056558
218.56065,-0.00056604
218.57121,-0.00056563
218.58064,-0.00056597
218.59068,-0.00056586
218.60209,-0.00056583
218.61068,-0.00056587
218.62068,-0.00056615
218.63083,-0.00056584
218.64065,-0.00056654
218.65069,-0.00056602
218.66063,-0.00056626
218.67065,-0.00056592
218.68068,-0.00056611
218.69068,-0.00056553
218.70065,-0.00056597
218.71165,-0.00056572
218.72068,-0.0005659
218.73068,-0.00056562
218.74155,-0.00056613
218.75067,-0.0005657
218.76069,-0.00056667
218.77079,-0.00056596
218.78068,-0.00056644
218.79069,-0.00056577
218.80067,-0.00056664
218.81064,-0.00056518
218.82115,-0.00056596
218.83067,-0.00056538
218.84068,-0.00056669
218.85234,-0.00056609
218.86068,-0.00056649
218.87068,-0.00056617
218.88078,-0.00056682
218.89069,-0.00056567
218.90069,-0.00056648
218.91067,-0.00056609
218.92069,-0.0005664
218.93084,-0.00056622
218.94068,-0.00056643
218.95064,-0.00056613
218.96154,-0.00056621
218.97068,-0.00056594
218.98068,-0.00056621
218.99155,-0.00056623
219.00068,-0.00056627
219.01064,-0.00056593
219.02081,-0.0005658
219.03064,-0.00056547
219.04069,-0.00056605
219.05067,-0.00056617
219.06064,-0.00056609
219.07117,-0.0005657
219.08067,-0.00056591
219.09068,-0.00056617
219.10197,-0.00056604
219.11068,-0.00056608
219.12064,-0.00056574
219.13087,-0.00056553
219.14069,-0.00056638
219.15065,-0.00056609
219.16063,-0.00056606
219.17069,-0.00056563
219.1809,-0.00056593
219.19064,-0.00056623
219.20068,-0.00056587
219.21179,-0.00056609
219.22064,-0.00056611
219.23068,-0.00056582
219.24157,-0.00056558
219.25069,-0.00056582
219.26065,-0.00056603
219.2708,-0.00056531
219.28069,-0.00056586
219.29065,-0.00056549
219.30063,-0.00056576
219.31069,-0.00056577
219.32114,-0.00056556
219.33068,-0.00056597
219.34064,-0.00056594
219.35191,-0.00056601
219.36064,-0.00056591
219.37068,-0.0005647
219.38079,-0.00056565
219.39065,-0.0005655
219.40069,-0.0005659
219.41067,-0.00056599
219.42069,-0.00056601
219.4308,-0.00056567
219.44068,-0.0005655
219.45064,-0.00056512
219.46159,-0.00056565
219.47068,-0.00056546
219.48068,-0.00056557
219.49161,-0.00056578
219.50069,-0.00056575
219.51068,-0.00056562
219.52081,-0.00056541
219.53065,-0.00056577
219.54069,-0.00056631
219.55067,-0.00056635
219.56065,-0.0005662
219.5712,-0.00056645
219.58068,-0.00056608
219.59064,-0.00056601
219.60197,-0.00056588
219.61068,-0.00056604
219.62064,-0.00056624
219.63078,-0.00056634
219.64064,-0.00056585
219.65069,-0.00056582
219.66067,-0.0005655
219.67064,-0.00056489
219.68089,-0.0005656
219.69064,-0.00056467
219.70068,-0.00056561
219.71173,-0.00056582
219.72064,-0.00056616
219.73068,-0.0005657
219.74155,-0.00056508
219.75068,-0.00056535
219.76065,-0.00056562
219.77088,-0.00056631
219.78065,-0.00056596
219.79064,-0.00056607
219.80068,-0.00056642
219.81068,-0.00056617
219.82117,-0.00056606
219.83067,-0.00056616
219.84068,-0.00056584
219.85196,-0.00056589
219.86067,-0.00056585
219.87069,-0.000566
219.88075,-0.00056586
219.89069,-0.00056589
219.90064,-0.00056618
219.91064,-0.00056641
219.92068,-0.00056567
219.93078,-0.00056597
219.94067,-0.00056557
219.95064,-0.00056585
219.96178,-0.00056553
219.97063,-0.00056633
219.98069,-0.0005661
219.99156,-0.00056632
220.00065,-0.00056582
220.01069,-0.00056627
220.02088,-0.00056617
220.03065,-0.00056598
220.04069,-0.00056592
220.05063,-0.00056634
220.06069,-0.00056563
220.07121,-0.00056565
220.08064,-0.00056575
220.09068,-0.00056571
220.10233,-0.00056564
220.11068,-0.00056606
220.12068,-0.00056528
220.1308,-0.00056591
220.14068,-0.00056599
220.15069,-0.00056611
220.16063,-0.00056593
220.17065,-0.00056604
220.18084,-0.0005656
220.19064,-0.00056626
220.20068,-0.00056583
220.21148,-0.00056572
220.22063,-0.0005658
220.23069,-0.00056611
220.24155,-0.00056566
220.25065,-0.00056559
220.26063,-0.00056567
220.27089,-0.00056602
220.28068,-0.00056589
220.29084,-0.0005659
220.30067,-0.00056596
220.31069,-0.00056591
220.32096,-0.00056575
220.33063,-0.00056628
220.34067,-0.00056528
220.3523,-0.00056625
220.36067,-0.00056547
220.37065,-0.00056634
220.38078,-0.00056556
220.39073,-0.00056559
220.40065,-0.0005654
220.41063,-0.00056571
220.42069,-0.00056563
220.43065,-0.00056645
220.44069,-0.00056604
220.45065,-0.00056649
220.46146,-0.00056587
220.47069,-0.0005661
220.48065,-0.0005659
220.49156,-0.00056626
220.50065,-0.00056566
220.5107,-0.0005663
220.52087,-0.0005659
220.53064,-0.00056636
220.54065,-0.00056516
220.55063,-0.00056594
220.56065,-0.00056599
220.57113,-0.00056614
220.58068,-0.00056626
220.59068,-0.00056619
220.60229,-0.00056606
220.61064,-0.00056637
220.62068,-0.00056591
220.6308,-0.00056602
220.64069,-0.00056536
220.65068,-0.00056591
220.66064,-0.0005659
220.67068,-0.00056634
220.68092,-0.00056567
220.69067,-0.00056597
220.70068,-0.00056531
220.71159,-0.00056632
220.72068,-0.00056662
220.73064,-0.00056559
220.74161,-0.00056604
220.75068,-0.00056582
220.76068,-0.00056583
220.77089,-0.00056609
220.78063,-0.00056547
220.79065,-0.00056563
220.80063,-0.0005653
220.81068,-0.00056585
220.82113,-0.00056543
220.83067,-0.00056636
220.84068,-0.00056533
220.85234,-0.00056606
220.86067,-0.00056529
220.87065,-0.00056577
220.8808,-0.00056573
220.89069,-0.00056568
220.90068,-0.00056548
220.91069,-0.00056607
220.92068,-0.00056589
220.93083,-0.00056624
220.94063,-0.0005652
220.95064,-0.00056601
220.96149,-0.00056484
220.97063,-0.00056592
220.98065,-0.00056493
220.99153,-0.00056582
221.00069,-0.00056502
221.01065,-0.00056592
221.02075,-0.00056566
221.03065,-0.00056614
221.04069,-0.00056572
221.05063,-0.00056624
221.06065,-0.00056589
221.07118,-0.00056585
221.08064,-0.00056586
221.09068,-0.00056614
221.10235,-0.00056581
221.11068,-0.00056607
221.12068,-0.0005655
221.13081,-0.0005658
221.14068,-0.00056577
221.15065,-0.00056627
221.16063,-0.00056533
221.17068,-0.00056594
221.1808,-0.00056529
221.19067,-0.00056621
221.20069,-0.00056535
221.21147,-0.00056594
221.22064,-0.00056532
221.23064,-0.00056583
221.2415,-0.00056501
221.25064,-0.00056591
221.26068,-0.00056545
221.27086,-0.00056614
221.28065,-0.00056549
221.29069,-0.00056601
221.30067,-0.0005655
221.31069,-0.00056576
221.32116,-0.00056538
221.33068,-0.00056606
221.34068,-0.00056548
221.35233,-0.00056612
221.36069,-0.00056586
221.37064,-0.00056604
221.38078,-0.00056558
221.39069,-0.00056633
221.40069,-0.00056586
221.41063,-0.00056598
221.42069,-0.00056521
221.43075,-0.00056602
221.44064,-0.00056548
221.45068,-0.00056631
221.4615,-0.00056609
221.47068,-0.00056634
221.48068,-0.00056555
221.49156,-0.00056625
221.50068,-0.00056557
221.51064,-0.00056637
221.52089,-0.00056591
221.53069,-0.00056648
221.54064,-0.00056577
221.55068,-0.00056638
221.56064,-0.00056584
221.5712,-0.0005663
221.58063,-0.00056589
221.59068,-0.00056647
221.60232,-0.00056609
221.61067,-0.00056626
221.62068,-0.00056522
221.63077,-0.00056591
221.64068,-0.00056525
221.65069,-0.00056548
221.66067,-0.00056548
221.67065,-0.00056595
221.68082,-0.00056535
221.69068,-0.00056606
221.70065,-0.00056567
221.7115,-0.00056601
221.72064,-0.00056572
221.73064,-0.00056611
221.74155,-0.00056556
221.75064,-0.00056629
221.76065,-0.0005655
221.77087,-0.00056616
221.78064,-0.00056566
221.79064,-0.00056629
221.80067,-0.00056581
221.81064,-0.00056644
221.82112,-0.00056565
221.83067,-0.00056603
221.84068,-0.00056506
221.85231,-0.00056624
221.86063,-0.00056584
221.87064,-0.0005663
221.88078,-0.00056577
221.89068,-0.00056635
221.90069,-0.00056594
221.91067,-0.00056595
221.92068,-0.00056577
221.93088,-0.00056621
221.94067,-0.00056584
221.95068,-0.00056624
221.96146,-0.00056585
221.97063,-0.00056627
221.98068,-0.00056592
221.99152,-0.00056638
222.00068,-0.0005657
222.01064,-0.00056611
222.02087,-0.0005654
222.03068,-0.0005661
222.04069,-0.00056542
222.05063,-0.00056667
222.06068,-0.00056551
222.07115,-0.00056602
222.08068,-0.00056568
222.09069,-0.00056626
222.10207,-0.00056641
222.11064,-0.00056599
222.12064,-0.00056566
222.1308,-0.00056565
222.14068,-0.00056579
222.15069,-0.00056637
222.16063,-0.00056572
222.17064,-0.00056651
222.18081,-0.00056596
222.19063,-0.00056605
222.20065,-0.00056549
222.21167,-0.00056625
222.22063,-0.00056568
222.23064,-0.00056638
222.24155,-0.00056595
222.25064,-0.00056632
222.26069,-0.00056549
222.27087,-0.00056667
222.28064,-0.00056559
222.29064,-0.00056597
222.30067,-0.00056583
222.31064,-0.00056599
222.32113,-0.0005654
222.33063,-0.00056629
222.34068,-0.00056575
222.3523,-0.00056632
222.36063,-0.00056592
222.37064,-0.00056496
222.38079,-0.00056597
222.39064,-0.00056664
222.40068,-0.00056567
222.41063,-0.00056611
222.42068,-0.00056607
222.43088,-0.00056596
222.44063,-0.00056586
222.45068,-0.00056608
222.46147,-0.00056581
222.47067,-0.00056614
222.48064,-0.0005657
222.4916,-0.00056604
222.50068,-0.00056515
222.51064,-0.00056597
222.52088,-0.0005657
222.53068,-0.00056648
222.54068,-0.00056528
222.55063,-0.00056602
222.56064,-0.00056562
222.57115,-0.00056596
222.58067,-0.00056589
222.59068,-0.00056624
222.60231,-0.00056536
222.61063,-0.00056621
222.62064,-0.00056575
222.63077,-0.00056604
222.64068,-0.00056573
222.65068,-0.00056592
222.66068,-0.00056551
222.67064,-0.00056592
222.68083,-0.00056593
222.69068,-0.00056625
222.70068,-0.0005659
222.71173,-0.00056656
222.72068,-0.00056603
222.73069,-0.00056641
222.74155,-0.00056577
222.75068,-0.00056631
222.76068,-0.00056638
222.77087,-0.00056647
222.78068,-0.0005655
222.79068,-0.00056626
222.80063,-0.00056621
222.81068,-0.00056628
222.82112,-0.00056604
222.83064,-0.00056624
222.84068,-0.00056619
222.85227,-0.00056547
222.86063,-0.00056587
222.87069,-0.00056549
222.88078,-0.00056588
222.89068,-0.00056614
222.90068,-0.00056585
222.91067,-0.00056611
222.92069,-0.00056585
222.93092,-0.00056583
222.94067,-0.00056555
222.95069,-0.00056579
222.96157,-0.00056621
222.97064,-0.00056603
222.98068,-0.00056571
222.99153,-0.0005657
223.00068,-0.00056606
223.01069,-0.00056618
223.02088,-0.00056555
223.03069,-0.00056595
223.04064,-0.00056601
223.05067,-0.00056671
223.06068,-0.00056574
223.07114,-0.00056632
223.08068,-0.00056602
223.09068,-0.00056669
223.10229,-0.00056577
223.11064,-0.00056617
223.12068,-0.00056602
223.1308,-0.00056631
223.14064,-0.00056587
223.15068,-0.00056587
223.16067,-0.00056597
223.17068,-0.00056608
223.18087,-0.00056608
223.19063,-0.00056592
223.20068,-0.00056592
223.2117,-0.00056619
223.22063,-0.00056626
223.23064,-0.00056646
223.2416,-0.00056675
223.25069,-0.00056681
223.26064,-0.00056616
223.2708,-0.00056653
223.28068,-0.00056602
223.29068,-0.00056646
223.30063,-0.00056646
223.31064,-0.00056648
223.32115,-0.00056665
223.33063,-0.00056618
223.34064,-0.00056601
223.35223,-0.00056612
223.36067,-0.0005659
223.37073,-0.00056585
223.38079,-0.00056611
223.39068,-0.00056596
223.40064,-0.00056562
223.41067,-0.00056611
223.42064,-0.00056596
223.43088,-0.00056663
223.44063,-0.00056597
223.45064,-0.00056619
223.46147,-0.00056656
223.47067,-0.00056612
223.48064,-0.0005661
223.49151,-0.00056624
223.50063,-0.00056614
223.51068,-0.0005663
223.52088,-0.00056631
223.53068,-0.00056601
223.54068,-0.00056585
223.55067,-0.000566
223.56069,-0.00056574
223.57118,-0.00056629
223.58063,-0.00056605
223.59064,-0.00056629
223.60204,-0.00056655
223.61067,-0.00056639
223.62064,-0.00056586
223.63077,-0.00056565
223.64068,-0.00056602
223.65068,-0.00056595
223.66067,-0.00056602
223.67064,-0.00056609
223.68092,-0.00056644
223.69063,-0.00056596
223.70068,-0.00056594
223.71177,-0.00056655
223.72063,-0.00056639
223.73064,-0.00056631
223.74153,-0.00056639
223.75067,-0.00056618
223.76068,-0.00056606
