Setup title,"I/V-t Sampling_500s_dark_3V"
447.35189,2.0756E-05
447.36068,2.0753E-05
447.37068,2.0697E-05
447.38083,2.0675E-05
447.39065,2.0612E-05
447.40064,2.0749E-05
447.41084,2.0791E-05
447.42064,2.0683E-05
447.43069,2.0692E-05
447.44067,2.0723E-05
447.45065,2.0692E-05
447.46137,2.0629E-05
447.47066,2.0559E-05
447.48064,2.064E-05
447.4923,2.0741E-05
447.50068,2.0596E-05
447.51068,2.064E-05
447.52097,2.0693E-05
447.53069,2.0736E-05
447.54065,2.0673E-05
447.55067,2.0641E-05
447.56069,2.0583E-05
447.57089,2.0798E-05
447.58068,2.0796E-05
447.59068,2.067E-05
447.60197,2.0573E-05
447.61068,2.0546E-05
447.62064,2.0579E-05
447.6308,2.0738E-05
447.64063,2.0665E-05
447.65065,2.0695E-05
447.66063,2.0708E-05
447.67068,2.0714E-05
447.68069,2.0708E-05
447.69067,2.0713E-05
447.70064,2.0616E-05
447.71137,2.0607E-05
447.72067,2.0563E-05
447.73063,2.0497E-05
447.74198,2.0614E-05
447.75069,2.063E-05
447.76068,2.0632E-05
447.77091,2.0596E-05
447.78069,2.0578E-05
447.79069,2.0432E-05
447.80063,2.0489E-05
447.81069,2.0498E-05
447.82093,2.0443E-05
447.83064,2.0682E-05
447.84064,2.0653E-05
447.85188,2.0656E-05
447.86068,2.0559E-05
447.87068,2.0581E-05
447.8808,2.0578E-05
447.89064,2.0616E-05
447.90065,2.0701E-05
447.91063,2.0582E-05
447.92069,2.0669E-05
447.93065,2.0675E-05
447.94063,2.0582E-05
447.95065,2.0566E-05
447.96139,2.0623E-05
447.97064,2.0591E-05
447.98068,2.0681E-05
447.99209,2.0657E-05
448.00064,2.0677E-05
448.01068,2.0697E-05
448.02093,2.0689E-05
448.03068,2.0657E-05
448.04069,2.0781E-05
448.05067,2.063E-05
448.06068,2.0656E-05
448.07089,2.0682E-05
448.08067,2.0731E-05
448.09064,2.0696E-05
448.10164,2.0673E-05
448.11068,2.0728E-05
448.12065,2.0628E-05
448.13079,2.053E-05
448.14069,2.0646E-05
448.15068,2.0574E-05
448.16084,2.0634E-05
448.17064,2.0617E-05
448.18065,2.0537E-05
448.19067,2.05E-05
448.20069,2.0566E-05
448.2114,2.0591E-05
448.22068,2.0511E-05
448.23064,2.0606E-05
448.24198,2.0673E-05
448.25069,2.0642E-05
448.26068,2.0678E-05
448.27095,2.0545E-05
448.28065,2.0509E-05
448.29069,2.0546E-05
448.30063,2.0587E-05
448.31069,2.0592E-05
448.32069,2.0588E-05
448.33069,2.0593E-05
448.34069,2.0535E-05
448.35185,2.0621E-05
448.36068,2.0543E-05
448.37064,2.0541E-05
448.38084,2.0546E-05
448.39064,2.0544E-05
448.40065,2.0643E-05
448.41067,2.0596E-05
448.42068,2.0573E-05
448.43069,2.0524E-05
448.44063,2.0642E-05
448.45068,2.0622E-05
448.46139,2.0612E-05
448.47063,2.0618E-05
448.48068,2.0667E-05
448.49201,2.0542E-05
448.50065,2.0602E-05
448.51068,2.049E-05
448.52094,2.0614E-05
448.53065,2.0604E-05
448.54065,2.0702E-05
448.55067,2.0661E-05
448.56065,2.0606E-05
448.57088,2.0628E-05
448.58064,2.0626E-05
448.59064,2.0612E-05
448.60183,2.0503E-05
448.61068,2.0552E-05
448.62068,2.0634E-05
448.63083,2.0626E-05
448.64064,2.0612E-05
448.65065,2.0502E-05
448.66083,2.0688E-05
448.67064,2.0582E-05
448.68069,2.0516E-05
448.69063,2.0485E-05
448.70069,2.0541E-05
448.71144,2.0518E-05
448.72068,2.053E-05
448.73068,2.0578E-05
448.74196,2.0576E-05
448.75069,2.0691E-05
448.76068,2.053E-05
448.77092,2.0634E-05
448.78064,2.0621E-05
448.79068,2.0623E-05
448.80064,2.065E-05
448.81069,2.0607E-05
448.82086,2.0572E-05
448.83068,2.0642E-05
448.84065,2.0603E-05
448.85185,2.0599E-05
448.86067,2.0585E-05
448.87069,2.0537E-05
448.88081,2.0504E-05
448.89064,2.064E-05
448.90064,2.0547E-05
448.91064,2.0566E-05
448.92064,2.0495E-05
448.93069,2.0553E-05
448.94067,2.0615E-05
448.95069,2.0676E-05
448.96138,2.0642E-05
448.97064,2.0637E-05
448.98068,2.064E-05
448.99197,2.0588E-05
449.00068,2.0571E-05
449.01068,2.0658E-05
449.02095,2.0638E-05
449.03068,2.0703E-05
449.04064,2.0566E-05
449.05067,2.0689E-05
449.06068,2.064E-05
449.07084,2.0653E-05
449.08063,2.0588E-05
449.09068,2.0564E-05
449.10188,2.0583E-05
449.11067,2.0612E-05
449.12068,2.0655E-05
449.13081,2.0648E-05
449.14068,2.0619E-05
449.15069,2.0671E-05
449.16063,2.0613E-05
449.17068,2.0675E-05
449.18085,2.0643E-05
449.19063,2.0606E-05
449.20064,2.057E-05
449.21131,2.0615E-05
449.22067,2.0611E-05
449.23068,2.0653E-05
449.24203,2.0672E-05
449.25067,2.0717E-05
449.26069,2.0645E-05
449.27091,2.0639E-05
449.28065,2.0693E-05
449.29064,2.0634E-05
449.30068,2.0659E-05
449.31064,2.0656E-05
449.32082,2.058E-05
449.33067,2.0668E-05
449.34064,2.0601E-05
449.35164,2.058E-05
449.36064,2.0539E-05
449.37068,2.0556E-05
449.38078,2.0609E-05
449.39067,2.0737E-05
449.40068,2.0726E-05
449.41068,2.0714E-05
449.42068,2.0761E-05
449.43069,2.0651E-05
449.44068,2.0658E-05
449.45064,2.0765E-05
449.46132,2.0622E-05
449.47067,2.0747E-05
449.48064,2.0674E-05
449.49196,2.07E-05
449.50063,2.0782E-05
449.51064,2.0755E-05
449.52095,2.076E-05
449.53068,2.0742E-05
449.54064,2.0708E-05
449.55067,2.0778E-05
449.56069,2.0672E-05
449.5708,2.0656E-05
449.58068,2.072E-05
449.59064,2.0723E-05
449.60192,2.0736E-05
449.61067,2.0724E-05
449.62064,2.0744E-05
449.63081,2.0757E-05
449.64068,2.069E-05
449.65069,2.0738E-05
449.66063,2.0682E-05
449.67064,2.0689E-05
449.68064,2.0677E-05
449.69063,2.0738E-05
449.70068,2.0691E-05
449.7112,2.067E-05
449.72063,2.0645E-05
449.73068,2.0631E-05
449.74197,2.0683E-05
449.75067,2.0612E-05
449.76064,2.0611E-05
449.77091,2.0632E-05
449.78064,2.0638E-05
449.79069,2.0618E-05
449.80068,2.0716E-05
449.81069,2.07E-05
449.82091,2.0667E-05
449.83068,2.0681E-05
449.84068,2.0662E-05
449.8518,2.0791E-05
449.86067,2.0725E-05
449.87068,2.0696E-05
449.88081,2.0708E-05
449.89064,2.0677E-05
449.90069,2.0643E-05
449.91079,2.0677E-05
449.92068,2.0604E-05
449.93064,2.0626E-05
449.94067,2.0664E-05
449.95069,2.072E-05
449.96136,2.0635E-05
449.97068,2.065E-05
449.98064,2.061E-05
449.99201,2.0571E-05
450.00068,2.0597E-05
450.01064,2.066E-05
450.02095,2.0643E-05
450.03064,2.0755E-05
450.04064,2.0736E-05
450.05068,2.0681E-05
450.06064,2.071E-05
450.0708,2.0718E-05
450.08063,2.0675E-05
450.09064,2.0662E-05
450.10185,2.0697E-05
450.11063,2.0658E-05
450.12068,2.0664E-05
450.13079,2.0664E-05
450.14068,2.0564E-05
450.15068,2.0653E-05
450.16068,2.0587E-05
450.17068,2.073E-05
450.18068,2.0651E-05
450.19064,2.0647E-05
450.20064,2.0683E-05
450.21137,2.0651E-05
450.22064,2.0744E-05
450.23069,2.0666E-05
450.24203,2.0716E-05
450.25068,2.0798E-05
450.26068,2.0738E-05
450.27089,2.0689E-05
450.28068,2.0719E-05
450.29069,2.0719E-05
450.30063,2.0768E-05
450.31069,2.0806E-05
450.32068,2.074E-05
450.33069,2.0702E-05
450.34064,2.0676E-05
450.35186,2.0694E-05
450.36068,2.0678E-05
450.37068,2.0679E-05
450.38079,2.0681E-05
450.39068,2.0741E-05
450.40064,2.0759E-05
450.41063,2.0764E-05
450.42064,2.0737E-05
450.43064,2.0708E-05
450.44068,2.0747E-05
450.45064,2.0732E-05
450.46118,2.0753E-05
450.47063,2.0752E-05
450.48064,2.0741E-05
450.492,2.0686E-05
450.50065,2.0681E-05
450.51068,2.0658E-05
450.52087,2.0684E-05
450.53068,2.0656E-05
450.54069,2.0688E-05
450.55067,2.0691E-05
450.56068,2.0661E-05
450.5709,2.0634E-05
450.58063,2.0629E-05
450.59063,2.0618E-05
450.60161,2.0593E-05
450.61064,2.0699E-05
450.62064,2.0643E-05
450.63081,2.0724E-05
450.64068,2.0633E-05
450.65068,2.0609E-05
450.66084,2.0621E-05
450.67068,2.0643E-05
450.68069,2.0675E-05
450.69067,2.0656E-05
450.70064,2.0701E-05
450.71135,2.0686E-05
450.72068,2.0708E-05
450.73068,2.0774E-05
450.74198,2.072E-05
450.75063,2.0788E-05
450.76068,2.082E-05
450.77092,2.0787E-05
450.78068,2.0664E-05
450.79069,2.0662E-05
450.80063,2.071E-05
450.81069,2.0682E-05
450.82081,2.0739E-05
450.83068,2.0805E-05
450.84068,2.0774E-05
450.85191,2.0766E-05
450.86063,2.081E-05
450.87068,2.071E-05
450.88078,2.0657E-05
450.89068,2.0675E-05
450.90069,2.0597E-05
450.91063,2.0697E-05
450.92069,2.0739E-05
450.93068,2.0677E-05
450.94071,2.0657E-05
450.95064,2.0596E-05
450.96136,2.0593E-05
450.97068,2.0631E-05
450.98068,2.0615E-05
450.99196,2.0654E-05
451.00068,2.0651E-05
451.01068,2.0637E-05
451.02091,2.069E-05
451.03068,2.0745E-05
451.04064,2.0697E-05
451.05063,2.0668E-05
451.06068,2.0703E-05
451.07064,2.0652E-05
451.08064,2.0598E-05
451.09067,2.0534E-05
451.10067,2.0719E-05
451.11062,2.0632E-05
451.12068,2.0653E-05
451.13064,2.0654E-05
451.14063,2.0615E-05
451.15067,2.0585E-05
451.16063,2.0574E-05
451.17064,2.0664E-05
451.18064,2.0588E-05
451.19068,2.0631E-05
451.20068,2.0566E-05
451.21132,2.0587E-05
451.22067,2.061E-05
451.23068,2.0607E-05
451.24197,2.0666E-05
451.25067,2.0538E-05
451.26064,2.0456E-05
451.27091,2.0695E-05
451.28064,2.0686E-05
451.29064,2.0661E-05
451.30063,2.0655E-05
451.31069,2.0603E-05
451.32087,2.0545E-05
451.33068,2.0645E-05
451.34068,2.062E-05
451.35183,2.0591E-05
451.36063,2.0644E-05
451.37068,2.0603E-05
451.38078,2.056E-05
451.39067,2.054E-05
451.40068,2.0519E-05
451.41084,2.0545E-05
451.42064,2.0603E-05
451.43069,2.0525E-05
451.44063,2.0655E-05
451.45069,2.0631E-05
451.46111,2.0626E-05
451.47069,2.061E-05
451.48063,2.0729E-05
451.49229,2.0664E-05
451.50067,2.0552E-05
451.51065,2.0588E-05
451.52093,2.0659E-05
451.53064,2.0591E-05
451.54069,2.0741E-05
451.55067,2.0763E-05
451.56065,2.0666E-05
451.57092,2.0712E-05
451.58063,2.0707E-05
451.59069,2.0636E-05
451.60187,2.0664E-05
451.61068,2.0662E-05
451.62068,2.057E-05
451.63081,2.0663E-05
451.64064,2.072E-05
451.65068,2.0714E-05
451.66084,2.0648E-05
451.67067,2.0739E-05
451.68065,2.0659E-05
451.69067,2.0776E-05
451.70069,2.0709E-05
451.71136,2.0701E-05
451.72068,2.0606E-05
451.73068,2.059E-05
451.74196,2.0691E-05
451.75068,2.0659E-05
451.76068,2.0658E-05
451.77096,2.0693E-05
451.78065,2.0633E-05
451.79069,2.0589E-05
451.80067,2.0635E-05
451.81069,2.0673E-05
451.82069,2.0656E-05
451.83064,2.0698E-05
451.84065,2.0688E-05
451.85185,2.0669E-05
451.86064,2.0685E-05
451.87064,2.063E-05
451.88081,2.057E-05
451.89068,2.0567E-05
451.90068,2.0635E-05
451.9108,2.0648E-05
451.92068,2.0573E-05
451.93069,2.0649E-05
451.94067,2.0641E-05
451.95068,2.0682E-05
451.96137,2.0646E-05
451.97067,2.075E-05
451.98064,2.0697E-05
451.99198,2.0727E-05
452.00067,2.0697E-05
452.01068,2.0741E-05
452.02088,2.0668E-05
452.03068,2.0814E-05
452.04064,2.07E-05
452.05067,2.0646E-05
452.06068,2.0674E-05
452.07084,2.0634E-05
452.08068,2.0659E-05
452.09064,2.0692E-05
452.10183,2.0638E-05
452.11068,2.0736E-05
452.12069,2.0678E-05
452.13077,2.0731E-05
452.14064,2.0625E-05
452.15068,2.0719E-05
452.16063,2.0638E-05
452.17069,2.056E-05
452.18068,2.0588E-05
452.19067,2.0588E-05
452.20065,2.0634E-05
452.21134,2.0626E-05
452.22064,2.0637E-05
452.23064,2.0665E-05
452.24197,2.069E-05
452.25063,2.068E-05
452.26069,2.0734E-05
452.27095,2.074E-05
452.28068,2.0755E-05
452.29064,2.0724E-05
452.30063,2.0749E-05
452.31064,2.076E-05
452.32091,2.0792E-05
452.33068,2.0774E-05
452.34069,2.0801E-05
452.35189,2.0763E-05
452.36068,2.0833E-05
452.37064,2.0794E-05
452.38078,2.0837E-05
452.39068,2.0812E-05
452.40068,2.0733E-05
452.41064,2.0689E-05
452.42064,2.0734E-05
452.43076,2.0695E-05
452.44068,2.065E-05
452.45068,2.0651E-05
452.46131,2.0643E-05
452.47063,2.0732E-05
452.48064,2.0748E-05
452.49195,2.079E-05
452.50067,2.0691E-05
452.51068,2.0846E-05
452.52093,2.0697E-05
452.53068,2.0582E-05
452.54068,2.0597E-05
452.55063,2.0622E-05
452.56068,2.0668E-05
452.57086,2.0665E-05
452.58067,2.068E-05
452.59064,2.0634E-05
452.60182,2.0664E-05
452.61068,2.0681E-05
452.62064,2.0677E-05
452.63078,2.0714E-05
452.64067,2.0713E-05
452.6507,2.0574E-05
452.66068,2.0667E-05
452.67064,2.0726E-05
452.68068,2.0575E-05
452.69068,2.0699E-05
452.70064,2.0685E-05
452.71133,2.0678E-05
452.72063,2.0663E-05
452.73068,2.0676E-05
452.74204,2.0651E-05
452.75068,2.0648E-05
452.76068,2.0732E-05
452.77093,2.0689E-05
452.78064,2.079E-05
452.79091,2.0726E-05
452.80063,2.0749E-05
452.81068,2.0669E-05
452.82087,2.0722E-05
452.83064,2.0714E-05
452.84064,2.0802E-05
452.85163,2.0742E-05
452.86064,2.0752E-05
452.87069,2.0728E-05
452.88079,2.0675E-05
452.89068,2.0788E-05
452.90068,2.0746E-05
452.91084,2.0689E-05
452.92068,2.0678E-05
452.93069,2.0729E-05
452.94067,2.0708E-05
452.95068,2.069E-05
452.96107,2.0693E-05
452.97064,2.0658E-05
452.98065,2.0684E-05
452.99194,2.0659E-05
453.00068,2.0656E-05
453.01064,2.0626E-05
453.02091,2.0719E-05
453.03064,2.0683E-05
453.04068,2.0692E-05
453.05063,2.0676E-05
453.06065,2.0662E-05
453.07088,2.0795E-05
453.08068,2.0718E-05
453.09064,2.0682E-05
453.10183,2.0872E-05
453.11067,2.0703E-05
453.12069,2.0716E-05
453.13078,2.07E-05
453.14068,2.0688E-05
453.15068,2.0703E-05
453.16084,2.0784E-05
453.17068,2.0742E-05
453.18069,2.0695E-05
453.19064,2.0692E-05
453.20069,2.0664E-05
453.21138,2.0694E-05
453.22067,2.0664E-05
453.23064,2.0757E-05
453.24202,2.0658E-05
453.25068,2.0672E-05
453.26068,2.06E-05
453.27093,2.0613E-05
453.28068,2.0563E-05
453.29064,2.0663E-05
453.30067,2.071E-05
453.31068,2.0727E-05
453.32088,2.0685E-05
453.33067,2.0675E-05
453.34068,2.0648E-05
453.3518,2.0712E-05
453.36064,2.074E-05
453.37069,2.0752E-05
453.38076,2.0669E-05
453.39068,2.0796E-05
453.40064,2.079E-05
453.4108,2.0809E-05
453.42064,2.0719E-05
453.43064,2.0667E-05
453.44063,2.0693E-05
453.45068,2.0663E-05
453.46137,2.0637E-05
453.47063,2.0744E-05
453.48068,2.0816E-05
453.492,2.082E-05
453.50068,2.0751E-05
453.51068,2.0789E-05
453.52091,2.0768E-05
453.53069,2.0762E-05
453.54069,2.0714E-05
453.55063,2.0695E-05
453.56069,2.0788E-05
453.57093,2.0801E-05
453.58067,2.0738E-05
453.59064,2.07E-05
453.60182,2.0794E-05
453.61068,2.0761E-05
453.62068,2.0645E-05
453.63078,2.0689E-05
453.64064,2.0695E-05
453.65069,2.0681E-05
453.66083,2.0722E-05
453.67065,2.0669E-05
453.68065,2.0777E-05
453.69067,2.0695E-05
453.70069,2.068E-05
453.7113,2.0694E-05
453.72068,2.0568E-05
453.73093,2.0697E-05
453.74232,2.0726E-05
453.75068,2.0675E-05
453.76068,2.0685E-05
453.77096,2.0793E-05
453.78068,2.0689E-05
453.79065,2.0701E-05
453.80067,2.0693E-05
453.81068,2.0643E-05
453.82084,2.0741E-05
453.83067,2.0766E-05
453.84068,2.074E-05
453.85185,2.0786E-05
453.86063,2.0674E-05
453.87068,2.0648E-05
453.88155,2.0663E-05
453.89069,2.0655E-05
453.90067,2.0663E-05
453.91085,2.0698E-05
453.92065,2.0688E-05
453.93069,2.0764E-05
453.94063,2.0667E-05
453.95069,2.0704E-05
453.96133,2.0684E-05
453.97068,2.0692E-05
453.98068,2.0623E-05
453.99231,2.0616E-05
454.00069,2.0642E-05
454.01068,2.0712E-05
454.02096,2.0499E-05
454.03064,2.0549E-05
454.04069,2.0594E-05
454.05063,2.0631E-05
454.06069,2.073E-05
454.07093,2.0789E-05
454.08068,2.0701E-05
454.09069,2.0675E-05
454.10187,2.0713E-05
454.11064,2.0695E-05
454.12068,2.0723E-05
454.1308,2.0702E-05
454.14067,2.0693E-05
454.15065,2.0745E-05
454.16083,2.073E-05
454.17065,2.0804E-05
454.18069,2.0645E-05
454.19067,2.0746E-05
454.20065,2.0753E-05
454.21105,2.0771E-05
454.22065,2.0736E-05
454.23068,2.073E-05
454.24226,2.0724E-05
454.25065,2.077E-05
454.26068,2.0724E-05
454.27091,2.0729E-05
454.28073,2.0697E-05
454.29069,2.0806E-05
454.30063,2.0686E-05
454.31069,2.0639E-05
454.32089,2.0609E-05
454.33068,2.0703E-05
454.34068,2.071E-05
454.35183,2.0756E-05
454.36065,2.0809E-05
454.37068,2.0807E-05
454.38081,2.0829E-05
454.39065,2.0682E-05
454.40063,2.069E-05
454.41084,2.0681E-05
454.42068,2.0648E-05
454.43069,2.0678E-05
454.44069,2.0763E-05
454.45069,2.0749E-05
454.46133,2.0749E-05
454.47064,2.0782E-05
454.48064,2.0739E-05
454.49202,2.0783E-05
454.50069,2.0794E-05
454.51068,2.0854E-05
454.5209,2.0871E-05
454.53069,2.0872E-05
454.54065,2.0892E-05
454.55063,2.0895E-05
454.56069,2.0866E-05
454.57089,2.0943E-05
454.58068,2.0848E-05
454.59068,2.0841E-05
454.60179,2.0782E-05
454.61064,2.0938E-05
454.62068,2.0824E-05
454.63079,2.079E-05
454.64069,2.0782E-05
454.65064,2.0762E-05
454.6608,2.0787E-05
454.67069,2.0762E-05
454.68065,2.0736E-05
454.69067,2.0897E-05
454.70069,2.0852E-05
454.71137,2.0768E-05
454.72068,2.076E-05
454.73068,2.0815E-05
454.74206,2.0812E-05
454.75068,2.087E-05
454.76063,2.0711E-05
454.77093,2.0798E-05
454.78069,2.076E-05
454.79065,2.0813E-05
454.80063,2.0824E-05
454.81065,2.0682E-05
454.82088,2.0789E-05
454.83063,2.0818E-05
454.84068,2.074E-05
454.85185,2.0769E-05
454.86068,2.0779E-05
454.87064,2.0919E-05
454.88155,2.0856E-05
454.89069,2.0801E-05
454.90069,2.0814E-05
454.91063,2.077E-05
454.92064,2.0774E-05
454.93065,2.0765E-05
454.94063,2.0719E-05
454.95069,2.0815E-05
454.96129,2.0733E-05
454.97068,2.074E-05
454.98068,2.0828E-05
454.99201,2.0812E-05
455.00068,2.0818E-05
455.01064,2.0811E-05
455.02093,2.0747E-05
455.03068,2.0734E-05
455.04064,2.0788E-05
455.05067,2.076E-05
455.06065,2.0815E-05
455.07078,2.0849E-05
455.08064,2.0757E-05
455.09064,2.079E-05
455.10182,2.0777E-05
455.11068,2.0782E-05
455.12064,2.0782E-05
455.13155,2.0766E-05
455.14068,2.0816E-05
455.15068,2.0752E-05
455.16064,2.0651E-05
455.17064,2.0717E-05
455.18063,2.0782E-05
455.19063,2.0711E-05
455.20063,2.0782E-05
455.21067,2.0752E-05
455.22068,2.0775E-05
455.23069,2.0768E-05
455.24225,2.0752E-05
455.25069,2.0774E-05
455.26063,2.0855E-05
455.27096,2.0719E-05
455.28064,2.0711E-05
455.29065,2.0692E-05
455.30063,2.0744E-05
455.31069,2.0749E-05
455.32093,2.0807E-05
455.33064,2.0725E-05
455.34064,2.071E-05
455.35187,2.0741E-05
455.36069,2.0715E-05
455.37068,2.0742E-05
455.38155,2.0678E-05
455.39069,2.0761E-05
455.40064,2.0738E-05
455.4108,2.0692E-05
455.42069,2.0681E-05
455.43069,2.0645E-05
455.44067,2.0637E-05
455.45064,2.0702E-05
455.46112,2.0658E-05
455.47069,2.0728E-05
455.48069,2.0782E-05
455.49231,2.0833E-05
455.50068,2.0844E-05
455.51064,2.0831E-05
455.52092,2.0819E-05
455.53069,2.0828E-05
455.54065,2.0756E-05
455.55063,2.0753E-05
455.56064,2.0771E-05
455.57093,2.0727E-05
455.58064,2.0853E-05
455.59068,2.0868E-05
455.60182,2.0776E-05
455.61068,2.082E-05
455.62068,2.0803E-05
455.63075,2.0872E-05
455.64068,2.0764E-05
455.65064,2.0773E-05
455.66084,2.0776E-05
455.67069,2.0767E-05
455.68069,2.0779E-05
455.69067,2.0784E-05
455.70069,2.0791E-05
455.71135,2.0801E-05
455.72068,2.0687E-05
455.73064,2.0792E-05
455.74206,2.0733E-05
455.75068,2.075E-05
455.76064,2.0738E-05
455.77092,2.0757E-05
455.78063,2.0747E-05
455.79069,2.0725E-05
455.80067,2.0733E-05
455.81065,2.0719E-05
455.82093,2.0727E-05
455.83068,2.0737E-05
455.84068,2.0761E-05
455.85201,2.0842E-05
455.86064,2.0763E-05
455.87068,2.075E-05
455.88078,2.0776E-05
455.89069,2.0771E-05
455.90064,2.0837E-05
455.91085,2.0765E-05
455.92065,2.0829E-05
455.93068,2.0699E-05
455.94068,2.0754E-05
455.95069,2.082E-05
455.96127,2.0656E-05
455.97068,2.0667E-05
455.98068,2.0749E-05
455.992,2.0692E-05
456.00068,2.0661E-05
456.01064,2.0791E-05
456.02087,2.0618E-05
456.03072,2.0736E-05
456.04064,2.0675E-05
456.05064,2.0691E-05
456.06064,2.0678E-05
456.07083,2.0667E-05
456.08067,2.0639E-05
456.09064,2.0691E-05
456.10181,2.0782E-05
456.11064,2.0789E-05
456.12064,2.0811E-05
456.13077,2.0731E-05
456.14063,2.0734E-05
456.15068,2.0785E-05
456.16083,2.0745E-05
456.17064,2.0743E-05
456.18068,2.0741E-05
456.19067,2.0779E-05
456.20064,2.0763E-05
456.21108,2.0722E-05
456.22068,2.0629E-05
456.23068,2.0659E-05
456.24227,2.0736E-05
456.25064,2.07E-05
456.26064,2.0681E-05
456.27094,2.0725E-05
456.28064,2.0779E-05
456.29068,2.0705E-05
456.30068,2.077E-05
456.31064,2.0831E-05
456.32086,2.0793E-05
456.33063,2.0798E-05
456.34064,2.0745E-05
456.35185,2.0788E-05
456.36067,2.0823E-05
456.37068,2.0772E-05
456.38077,2.0802E-05
456.39068,2.0771E-05
456.40087,2.0796E-05
456.41079,2.0766E-05
456.42064,2.0768E-05
456.43068,2.081E-05
456.44067,2.0842E-05
456.45068,2.0844E-05
456.46111,2.0835E-05
456.47067,2.0779E-05
456.48064,2.0737E-05
456.49198,2.0754E-05
456.50063,2.0676E-05
456.51068,2.0736E-05
456.52092,2.0798E-05
456.53067,2.0721E-05
456.54064,2.0777E-05
456.55068,2.0794E-05
456.56064,2.076E-05
456.57077,2.0756E-05
456.58067,2.0727E-05
456.59068,2.0733E-05
456.6018,2.0829E-05
456.61067,2.076E-05
456.62068,2.0785E-05
456.63073,2.0736E-05
456.64067,2.0684E-05
456.65068,2.0753E-05
456.66064,2.0796E-05
456.67068,2.0732E-05
456.68064,2.0723E-05
456.69067,2.0735E-05
456.70068,2.0732E-05
456.71133,2.0737E-05
456.72067,2.0672E-05
456.73064,2.078E-05
456.74197,2.08E-05
456.75067,2.0742E-05
456.76068,2.0713E-05
456.77093,2.0738E-05
456.78068,2.0744E-05
456.79064,2.0666E-05
456.80067,2.0715E-05
456.81068,2.0778E-05
456.82078,2.0674E-05
456.83068,2.0714E-05
456.84064,2.0705E-05
456.85187,2.0714E-05
456.86063,2.0744E-05
456.87068,2.077E-05
456.88076,2.0727E-05
456.89063,2.0785E-05
456.90064,2.0735E-05
456.91079,2.0766E-05
456.92068,2.0692E-05
456.93065,2.0731E-05
456.94067,2.0721E-05
456.95068,2.0683E-05
456.96127,2.0701E-05
456.97063,2.0785E-05
456.98068,2.0725E-05
456.99205,2.074E-05
457.00063,2.0744E-05
457.01068,2.0678E-05
457.02092,2.0849E-05
457.03064,2.076E-05
457.04068,2.0738E-05
457.05068,2.0686E-05
457.06064,2.0716E-05
457.07088,2.0659E-05
457.08068,2.068E-05
457.09068,2.0701E-05
457.10175,2.0612E-05
457.11067,2.0719E-05
457.12064,2.0679E-05
457.13077,2.0654E-05
457.14064,2.0667E-05
457.15068,2.0633E-05
457.16063,2.0725E-05
457.17068,2.0657E-05
457.18064,2.0673E-05
457.19063,2.0677E-05
457.20068,2.066E-05
457.21104,2.0673E-05
457.22064,2.0728E-05
457.23064,2.0684E-05
457.24229,2.0795E-05
457.25068,2.0744E-05
457.26068,2.0694E-05
457.27091,2.0694E-05
457.28068,2.0755E-05
457.29069,2.0803E-05
457.30067,2.0732E-05
457.31069,2.0831E-05
457.32087,2.0698E-05
457.33063,2.0678E-05
457.34068,2.0637E-05
457.35184,2.0675E-05
457.36065,2.0621E-05
457.37064,2.0767E-05
457.38077,2.0755E-05
457.39064,2.0766E-05
457.40068,2.0733E-05
457.4108,2.0768E-05
457.42064,2.0727E-05
457.43064,2.0716E-05
457.44064,2.0793E-05
457.45064,2.0752E-05
457.46132,2.0766E-05
457.47068,2.0819E-05
457.48064,2.0825E-05
457.49207,2.0624E-05
457.50068,2.0808E-05
457.51068,2.0692E-05
457.52086,2.0704E-05
457.53064,2.0727E-05
457.54068,2.075E-05
457.55063,2.0776E-05
457.56068,2.0785E-05
457.57081,2.073E-05
457.58067,2.0612E-05
457.59064,2.0667E-05
457.60185,2.0808E-05
457.61067,2.0752E-05
457.62063,2.0836E-05
457.63159,2.0725E-05
457.64063,2.0729E-05
457.65068,2.0796E-05
457.66079,2.0797E-05
457.67064,2.0766E-05
457.68068,2.0801E-05
457.69067,2.0732E-05
457.70064,2.0785E-05
457.71128,2.076E-05
457.72068,2.0725E-05
457.73068,2.0766E-05
457.74197,2.0869E-05
457.75067,2.0779E-05
457.76063,2.0689E-05
457.77088,2.0715E-05
457.78064,2.0812E-05
457.79064,2.0758E-05
457.80063,2.0743E-05
457.81068,2.0741E-05
457.82086,2.0763E-05
457.83063,2.0739E-05
457.84068,2.0692E-05
457.85177,2.0854E-05
457.86067,2.0825E-05
457.87068,2.07E-05
457.88158,2.0761E-05
457.89067,2.0728E-05
457.90064,2.0749E-05
457.91079,2.077E-05
457.92064,2.0703E-05
457.93068,2.0703E-05
457.94067,2.0719E-05
457.95064,2.0774E-05
457.96105,2.0797E-05
457.97068,2.0778E-05
457.98068,2.0749E-05
457.99197,2.0772E-05
458.00063,2.0757E-05
458.01064,2.0655E-05
458.02087,2.0794E-05
458.03068,2.0793E-05
458.04093,2.0786E-05
458.05063,2.07E-05
458.06064,2.071E-05
458.07092,2.0795E-05
458.08067,2.0747E-05
458.09068,2.07E-05
458.10183,2.0722E-05
458.11063,2.0811E-05
458.12068,2.0695E-05
458.13158,2.0778E-05
458.14068,2.084E-05
458.15068,2.0723E-05
458.16084,2.0647E-05
458.17068,2.0662E-05
