Setup title,"I/V-t Sampling_50s_dark_3V"
19.77069,2.0288E-05
19.78067,2.0284E-05
19.79069,2.0329E-05
19.80089,2.035E-05
19.81068,2.035E-05
19.82068,2.0325E-05
19.83156,2.0267E-05
19.84068,2.0311E-05
19.85068,2.026E-05
19.86159,2.0288E-05
19.87064,2.0292E-05
19.88068,2.029E-05
19.89081,2.0277E-05
19.90065,2.0311E-05
19.91092,2.03E-05
19.92068,2.0331E-05
19.93069,2.0306E-05
19.94125,2.0317E-05
19.95064,2.0279E-05
19.96064,2.0322E-05
19.97192,2.0292E-05
19.98064,2.0344E-05
19.99064,2.0326E-05
20.00091,2.0296E-05
20.01065,2.0246E-05
20.02069,2.0246E-05
20.03067,2.0267E-05
20.04065,2.0299E-05
20.05079,2.0276E-05
20.06064,2.0261E-05
20.07068,2.0248E-05
20.0818,2.0259E-05
20.09068,2.0251E-05
20.10068,2.0248E-05
20.11159,2.0293E-05
20.12068,2.0273E-05
20.13064,2.021E-05
20.1408,2.0274E-05
20.15069,2.028E-05
20.16069,2.0258E-05
20.17067,2.0288E-05
20.18069,2.0241E-05
20.19097,2.0186E-05
20.20065,2.0208E-05
20.21069,2.0188E-05
20.22199,2.0156E-05
20.23069,2.0183E-05
20.24064,2.0163E-05
20.25083,2.0183E-05
20.26069,2.016E-05
20.27074,2.0149E-05
20.28063,2.0128E-05
20.29069,2.0163E-05
20.30091,2.016E-05
20.31068,2.0173E-05
20.32068,2.0161E-05
20.33181,2.0131E-05
20.34068,2.0202E-05
20.35064,2.0254E-05
20.3616,2.0162E-05
20.37064,2.0116E-05
20.38068,2.0161E-05
20.39081,2.0161E-05
20.40067,2.0142E-05
20.41085,2.0177E-05
20.42063,2.0198E-05
20.43068,2.0203E-05
20.44102,2.022E-05
20.45067,2.0155E-05
20.46065,2.0185E-05
20.47192,2.0186E-05
20.48064,2.0204E-05
20.49064,2.0166E-05
20.50086,2.0175E-05
20.51069,2.0292E-05
20.52065,2.0208E-05
20.53067,2.0242E-05
20.54065,2.0249E-05
20.55093,2.0246E-05
20.56068,2.0252E-05
20.57068,2.0258E-05
20.58154,2.0183E-05
20.59068,2.0183E-05
20.60068,2.0226E-05
20.61159,2.027E-05
20.62068,2.0219E-05
20.63065,2.0235E-05
20.64081,2.0259E-05
20.65069,2.0278E-05
20.66069,2.0268E-05
20.67063,2.0249E-05
20.68065,2.0248E-05
20.69097,2.0262E-05
20.70069,2.0276E-05
20.71068,2.0268E-05
20.72196,2.0237E-05
20.73069,2.0219E-05
20.74068,2.0226E-05
20.75089,2.0227E-05
20.76069,2.0229E-05
20.77069,2.0214E-05
20.78063,2.0223E-05
20.79065,2.0252E-05
20.80088,2.0251E-05
20.81068,2.0254E-05
20.82069,2.0252E-05
20.83155,2.0222E-05
20.84068,2.0183E-05
20.85068,2.0183E-05
20.86159,2.0247E-05
20.87068,2.0225E-05
20.88063,2.024E-05
20.89076,2.0287E-05
20.90065,2.0313E-05
20.91089,2.0287E-05
20.92067,2.0256E-05
20.93069,2.0335E-05
20.94101,2.0335E-05
20.95069,2.0345E-05
20.96064,2.0303E-05
20.97196,2.0336E-05
20.98068,2.0263E-05
20.99068,2.0288E-05
21.00084,2.0316E-05
21.01065,2.0313E-05
21.02065,2.03E-05
21.03063,2.0236E-05
21.04069,2.0238E-05
21.05075,2.0229E-05
21.06068,2.0202E-05
21.07064,2.0226E-05
21.08151,2.0217E-05
21.09068,2.0235E-05
21.10064,2.0257E-05
21.11159,2.0229E-05
21.12068,2.0268E-05
21.13068,2.0272E-05
21.14081,2.0266E-05
21.15069,2.0281E-05
21.16065,2.0213E-05
21.17067,2.0203E-05
21.18069,2.0276E-05
21.19126,2.0265E-05
21.20069,2.0278E-05
21.21068,2.0229E-05
21.22197,2.0283E-05
21.23064,2.0298E-05
21.24068,2.0272E-05
21.25082,2.0254E-05
21.26068,2.0273E-05
21.27065,2.0241E-05
21.28063,2.0267E-05
21.29069,2.0372E-05
21.30093,2.0273E-05
21.31063,2.0296E-05
21.32069,2.0309E-05
21.33174,2.0324E-05
21.34064,2.0288E-05
21.35068,2.0243E-05
21.36159,2.0246E-05
21.37068,2.0271E-05
21.38084,2.0289E-05
21.39081,2.0265E-05
21.40069,2.0255E-05
21.41065,2.0231E-05
21.42067,2.0278E-05
21.43069,2.024E-05
21.4412,2.025E-05
21.45069,2.021E-05
21.46068,2.0221E-05
21.47199,2.0251E-05
21.48063,2.0236E-05
21.49069,2.0246E-05
21.50085,2.0222E-05
21.51064,2.0203E-05
21.52068,2.0229E-05
21.53068,2.0215E-05
21.54068,2.024E-05
21.55092,2.0211E-05
21.56067,2.0235E-05
21.57068,2.0218E-05
21.5818,2.0222E-05
21.59068,2.0226E-05
21.60068,2.0236E-05
21.61152,2.0232E-05
21.62068,2.0224E-05
21.63064,2.0204E-05
21.64076,2.0228E-05
21.65064,2.02E-05
21.66069,2.0251E-05
21.67067,2.0247E-05
21.68069,2.0234E-05
21.69125,2.018E-05
21.70068,2.0213E-05
21.71068,2.0227E-05
21.72197,2.0238E-05
21.73068,2.0269E-05
21.74068,2.0242E-05
21.75087,2.024E-05
21.76069,2.0238E-05
21.77069,2.0205E-05
21.78063,2.0195E-05
21.79069,2.0248E-05
21.80083,2.0219E-05
21.81068,2.0194E-05
21.82064,2.021E-05
21.83154,2.0262E-05
21.84064,2.0247E-05
21.85064,2.0212E-05
21.86153,2.0158E-05
21.87064,2.0172E-05
21.88068,2.0195E-05
21.89076,2.0142E-05
21.90065,2.0125E-05
21.91069,2.0189E-05
21.92063,2.0098E-05
21.93064,2.0189E-05
21.94118,2.0173E-05
21.95063,2.0155E-05
21.96064,2.0199E-05
21.97196,2.0191E-05
21.98064,2.0078E-05
21.99068,2.0157E-05
22.00082,2.0188E-05
22.01069,2.0219E-05
22.02085,2.0195E-05
22.03064,2.0183E-05
22.04064,2.0186E-05
22.05083,2.0204E-05
22.06063,2.018E-05
22.07065,2.0126E-05
22.08173,2.0195E-05
22.09068,2.0248E-05
22.10083,2.0163E-05
22.11156,2.0218E-05
22.12067,2.0112E-05
22.13065,2.0169E-05
22.14079,2.0228E-05
22.15065,2.0227E-05
22.16069,2.0172E-05
22.17063,2.0112E-05
22.18069,2.0114E-05
22.19104,2.0202E-05
22.20064,2.0082E-05
22.21068,2.0193E-05
22.222,2.0152E-05
22.23064,2.0204E-05
22.24068,2.0114E-05
22.25087,2.0112E-05
22.26064,2.0227E-05
22.27069,2.0237E-05
22.28063,2.0215E-05
22.29064,2.0251E-05
22.3008,2.018E-05
22.31068,2.0281E-05
22.32068,2.0164E-05
22.33157,2.0218E-05
22.34064,2.027E-05
22.35068,2.0288E-05
22.36154,2.0259E-05
22.37068,2.0278E-05
22.38063,2.0276E-05
22.39081,2.02E-05
22.40069,2.0282E-05
22.41069,2.0166E-05
22.42067,2.0226E-05
22.43065,2.0148E-05
22.44121,2.0212E-05
22.45068,2.0163E-05
22.46068,2.0235E-05
22.47199,2.0315E-05
22.48064,2.0268E-05
22.49068,2.0229E-05
22.50085,2.0247E-05
22.51069,2.0216E-05
22.52069,2.0295E-05
22.53063,2.0295E-05
22.54064,2.0299E-05
22.55081,2.0294E-05
22.56068,2.0338E-05
22.57068,2.0153E-05
22.58177,2.0199E-05
22.59064,2.0298E-05
22.60092,2.032E-05
22.61154,2.0306E-05
22.62064,2.0246E-05
22.63068,2.031E-05
22.64076,2.0252E-05
22.65069,2.0307E-05
22.66094,2.03E-05
22.67068,2.03E-05
22.68068,2.0152E-05
22.69126,2.015E-05
22.70064,2.0152E-05
22.71064,2.0116E-05
22.72195,2.012E-05
22.73068,1.9999E-05
22.74068,2.0026E-05
22.75084,2.0035E-05
22.76067,2.0054E-05
22.77065,2.0036E-05
22.78067,2.0175E-05
22.79069,2.0161E-05
22.80087,2.0141E-05
22.81068,2.0214E-05
22.82068,2.027E-05
22.83155,2.0245E-05
22.84064,2.032E-05
22.85068,2.0333E-05
22.86155,2.0254E-05
22.87064,2.0246E-05
22.88067,2.0212E-05
22.89076,2.0224E-05
22.90069,2.0211E-05
22.91086,2.0205E-05
22.92067,2.0246E-05
22.93064,2.0227E-05
22.94125,2.023E-05
22.95068,2.0215E-05
22.96068,2.0226E-05
22.97201,2.0222E-05
22.98068,2.0255E-05
22.99068,2.0245E-05
23.00084,2.0231E-05
23.01069,2.0251E-05
23.02069,2.0231E-05
23.03067,2.0246E-05
23.04064,2.0246E-05
23.05092,2.0252E-05
23.06068,2.0284E-05
23.07064,2.0253E-05
23.0818,2.0229E-05
23.09068,2.0199E-05
23.10064,2.024E-05
23.11158,2.0272E-05
23.12064,2.0202E-05
23.13067,2.0199E-05
23.14081,2.0182E-05
23.15069,2.0166E-05
23.16064,2.0266E-05
23.17068,2.0279E-05
23.18063,2.0252E-05
23.19097,2.0186E-05
23.20069,2.0391E-05
23.21068,2.0185E-05
23.22192,2.017E-05
23.23068,2.0191E-05
23.24068,2.0183E-05
23.25084,2.0181E-05
23.26069,2.0171E-05
23.27069,2.0167E-05
23.28064,2.011E-05
23.29069,2.0142E-05
23.30093,2.0139E-05
23.31068,2.0126E-05
23.32068,2.0155E-05
23.33185,2.0148E-05
23.34068,2.0131E-05
23.35081,2.0169E-05
23.36159,2.0145E-05
23.37068,2.0123E-05
23.38068,2.0122E-05
23.39089,2.0145E-05
23.40069,2.0128E-05
23.41085,2.0169E-05
23.42067,2.0142E-05
23.43069,2.0139E-05
23.441,2.0139E-05
23.45069,2.0136E-05
23.46065,2.0139E-05
23.47234,2.0139E-05
23.48064,2.0137E-05
23.49064,2.0142E-05
23.50087,2.014E-05
23.51069,2.012E-05
23.52065,2.0105E-05
23.53063,2.0119E-05
23.54069,2.0125E-05
23.55086,2.0169E-05
23.56068,2.0172E-05
23.57064,2.0104E-05
23.58153,2.0076E-05
23.59064,2.0077E-05
23.60068,2.0069E-05
23.61154,2.0123E-05
23.62068,2.0131E-05
23.63068,2.0097E-05
23.64076,2.0107E-05
23.65068,2.0124E-05
23.66065,2.0109E-05
23.67067,2.009E-05
23.68067,2.0092E-05
23.69127,2.0094E-05
23.70067,2.0058E-05
23.71063,2.0158E-05
23.72196,2.0161E-05
23.73068,2.0132E-05
23.74064,2.0164E-05
23.75084,2.0183E-05
23.76065,2.0179E-05
23.77065,2.0174E-05
23.78067,2.0145E-05
23.79069,2.0169E-05
23.80093,2.0178E-05
23.81068,2.0083E-05
23.82064,2.0064E-05
23.83153,2.0084E-05
23.84064,2.0064E-05
23.85068,2.0112E-05
23.86159,2.0084E-05
23.87068,2.0126E-05
23.88067,2.0148E-05
23.89076,2.0152E-05
23.90069,2.0134E-05
23.91069,2.0155E-05
23.92068,2.0186E-05
23.93065,2.0223E-05
23.941,2.0225E-05
23.95069,2.0175E-05
23.96069,2.0128E-05
23.97191,2.0155E-05
23.98065,2.0143E-05
23.99069,2.0199E-05
24.00081,2.0127E-05
24.01069,2.0196E-05
24.02069,2.0172E-05
24.03067,2.0182E-05
24.04064,2.0191E-05
24.05092,2.0169E-05
24.06063,2.0101E-05
24.07064,2.0117E-05
24.0818,2.019E-05
24.09068,2.0141E-05
24.10092,2.0126E-05
24.11154,2.0169E-05
24.12068,2.0086E-05
24.13091,2.0006E-05
24.14081,2.0034E-05
24.15065,2.0079E-05
24.16065,2.0216E-05
24.17063,2.0185E-05
24.18069,2.0266E-05
24.191,2.0257E-05
24.20065,2.0273E-05
24.21068,2.0174E-05
24.22205,2.0179E-05
24.23068,2.0269E-05
24.24063,2.0286E-05
24.25083,2.0283E-05
24.26069,2.0258E-05
24.27069,2.0296E-05
24.28067,2.0301E-05
24.29069,2.0207E-05
24.30089,2.0284E-05
24.31064,2.0304E-05
24.32068,2.0254E-05
24.33168,2.0255E-05
24.34064,2.0199E-05
24.35068,2.0198E-05
24.36154,2.0285E-05
24.37068,2.0191E-05
24.38068,2.0301E-05
24.39089,2.0219E-05
24.40065,2.0277E-05
24.4107,2.0223E-05
24.42067,2.0193E-05
24.43069,2.0214E-05
24.44095,2.023E-05
24.45063,2.0205E-05
24.46069,2.0232E-05
24.47195,2.0273E-05
24.48064,2.0301E-05
24.49068,2.0285E-05
24.50078,2.0274E-05
24.51064,2.0283E-05
24.52064,2.0302E-05
24.53063,2.0283E-05
24.54068,2.0322E-05
24.55074,2.0382E-05
24.56067,2.0281E-05
24.57068,2.0309E-05
24.58179,2.0305E-05
24.59063,2.0314E-05
24.60068,2.0293E-05
24.61155,2.027E-05
24.62064,2.0245E-05
24.63063,2.0241E-05
24.64089,2.0265E-05
24.65069,2.0273E-05
24.66068,2.0295E-05
24.67063,2.0292E-05
24.68069,2.0272E-05
24.69097,2.0278E-05
24.70068,2.0264E-05
24.71068,2.0303E-05
24.72199,2.0279E-05
24.73068,2.0313E-05
24.74067,2.0329E-05
24.75085,2.0343E-05
24.76065,2.0349E-05
24.77065,2.0225E-05
24.78063,2.0315E-05
24.79065,2.0323E-05
24.80086,2.0345E-05
24.81068,2.0281E-05
24.82064,2.0274E-05
24.83182,2.0283E-05
24.84064,2.027E-05
24.85068,2.0286E-05
24.86154,2.0326E-05
24.87068,2.0305E-05
24.88068,2.0304E-05
24.89089,2.0309E-05
24.90067,2.0298E-05
24.91065,2.0289E-05
24.92067,2.0264E-05
24.93064,2.0293E-05
24.94092,2.0302E-05
24.95063,2.0317E-05
24.96069,2.029E-05
24.9719,2.0276E-05
24.98064,2.0279E-05
24.99064,2.0308E-05
25.00082,2.0309E-05
25.01064,2.0317E-05
25.02069,2.0296E-05
25.03067,2.0324E-05
25.04069,2.0284E-05
25.05087,2.0273E-05
25.06068,2.0258E-05
25.07064,2.0256E-05
25.08177,2.0284E-05
25.09064,2.0244E-05
25.10068,2.0279E-05
25.11153,2.0302E-05
25.12068,2.0262E-05
25.13069,2.0272E-05
25.1408,2.0259E-05
25.15069,2.0274E-05
25.16076,2.0309E-05
25.17063,2.0308E-05
25.18064,2.0307E-05
25.19119,2.031E-05
25.20067,2.0298E-05
25.21068,2.0314E-05
25.22191,2.0317E-05
25.23067,2.0326E-05
25.24064,2.0293E-05
25.25081,2.0341E-05
25.26068,2.0338E-05
25.27068,2.0312E-05
25.28067,2.0333E-05
25.29063,2.0389E-05
25.30064,2.0398E-05
25.31067,2.04E-05
25.32064,2.0387E-05
25.33151,2.0367E-05
25.34063,2.0372E-05
25.35068,2.0374E-05
25.36157,2.0359E-05
25.37063,2.0369E-05
25.38068,2.0335E-05
25.3908,2.0318E-05
25.40068,2.0314E-05
25.41064,2.0265E-05
25.42063,2.0246E-05
25.43068,2.0254E-05
25.4412,2.0199E-05
25.45063,2.0183E-05
25.46063,2.0177E-05
25.47196,2.029E-05
25.48067,2.0306E-05
25.49068,2.0262E-05
25.50082,2.0303E-05
25.51068,2.0271E-05
25.52064,2.0213E-05
25.53067,2.0239E-05
25.54064,2.023E-05
25.55085,2.0244E-05
25.56068,2.0236E-05
25.57064,2.0259E-05
25.58167,2.0272E-05
25.59063,2.0262E-05
25.60064,2.0301E-05
25.61152,2.0313E-05
25.62063,2.0344E-05
25.63068,2.0336E-05
25.64088,2.0285E-05
25.65064,2.0283E-05
25.66065,2.0227E-05
25.67063,2.027E-05
25.68068,2.0273E-05
25.69106,2.0281E-05
25.70063,2.0251E-05
25.71068,2.0232E-05
25.72209,2.0256E-05
25.73068,2.0241E-05
25.74064,2.025E-05
25.75085,2.0252E-05
25.76064,2.03E-05
25.77064,2.0273E-05
25.78063,2.0298E-05
25.79068,2.0307E-05
25.80093,2.0298E-05
25.81068,2.0283E-05
25.82064,2.0311E-05
25.83176,2.0335E-05
25.84068,2.0311E-05
25.85068,2.032E-05
25.86154,2.0319E-05
25.87064,2.0286E-05
25.88071,2.0265E-05
25.89089,2.0304E-05
25.90068,2.0315E-05
25.91069,2.0337E-05
25.92067,2.029E-05
25.93064,2.0351E-05
25.94097,2.0302E-05
25.95064,2.031E-05
25.96068,2.0293E-05
25.97201,2.0309E-05
25.98064,2.0298E-05
25.99068,2.0315E-05
26.00084,2.0306E-05
26.01064,2.0279E-05
26.02069,2.0254E-05
26.03067,2.0274E-05
26.04069,2.0342E-05
26.05093,2.0284E-05
26.06068,2.0224E-05
26.07068,2.0305E-05
26.08171,2.032E-05
26.09068,2.0324E-05
26.10064,2.0288E-05
26.11153,2.031E-05
26.12068,2.0297E-05
26.13063,2.0275E-05
26.14085,2.0363E-05
26.15069,2.0346E-05
26.16064,2.0389E-05
26.17067,2.0435E-05
26.18064,2.0452E-05
26.19092,2.0353E-05
26.20064,2.036E-05
26.21067,2.0374E-05
26.22195,2.0382E-05
26.23068,2.0381E-05
26.24068,2.0336E-05
26.25086,2.0303E-05
26.26064,2.0307E-05
26.27068,2.033E-05
26.28067,2.0308E-05
26.29069,2.0339E-05
26.30088,2.0358E-05
26.31064,2.0365E-05
26.32068,2.0395E-05
26.33172,2.0391E-05
26.34068,2.0408E-05
26.35068,2.038E-05
26.36153,2.0415E-05
26.37064,2.0391E-05
26.38063,2.0367E-05
26.3908,2.0371E-05
26.40068,2.029E-05
26.41079,2.0284E-05
26.42067,2.0264E-05
26.43064,2.0363E-05
26.44125,2.0374E-05
26.45064,2.038E-05
26.46064,2.0375E-05
26.47196,2.0397E-05
26.48068,2.0388E-05
26.49068,2.0422E-05
26.50077,2.0388E-05
26.51068,2.0367E-05
26.52064,2.0369E-05
26.53063,2.0379E-05
26.54069,2.0395E-05
26.55089,2.0364E-05
26.56068,2.0401E-05
26.57068,2.0404E-05
26.58145,2.0452E-05
26.59068,2.0448E-05
26.60067,2.0443E-05
26.61154,2.0445E-05
26.62068,2.0518E-05
26.63087,2.0508E-05
26.64089,2.0493E-05
26.65069,2.044E-05
26.66065,2.0446E-05
26.67067,2.0466E-05
26.68064,2.0429E-05
26.69097,2.0467E-05
26.70064,2.0425E-05
26.71063,2.046E-05
26.7221,2.0458E-05
26.73064,2.0535E-05
26.74068,2.0459E-05
26.75081,2.0484E-05
26.76068,2.0326E-05
26.77064,2.0517E-05
26.78067,2.0472E-05
26.79064,2.0516E-05
26.80088,2.0459E-05
26.81064,2.0465E-05
26.82068,2.0447E-05
26.83171,2.0462E-05
26.84064,2.044E-05
26.85063,2.0436E-05
26.86153,2.0401E-05
26.87068,2.0385E-05
26.88063,2.0418E-05
26.89081,2.0333E-05
26.90069,2.0345E-05
26.91065,2.0399E-05
26.92067,2.0385E-05
26.93068,2.0391E-05
26.9409,2.0413E-05
26.95064,2.0419E-05
26.96068,2.0432E-05
26.97195,2.0394E-05
26.98064,2.0462E-05
26.99068,2.0446E-05
27.00081,2.0399E-05
27.01068,2.0454E-05
27.02064,2.0344E-05
27.03067,2.0407E-05
27.04069,2.0281E-05
27.05085,2.035E-05
27.06064,2.0335E-05
27.07063,2.0432E-05
27.08068,2.04E-05
27.09067,2.0383E-05
27.10068,2.0363E-05
27.11153,2.0368E-05
27.12064,2.0347E-05
27.13068,2.036E-05
27.14089,2.0318E-05
27.15068,2.0363E-05
27.16065,2.0375E-05
27.17067,2.0347E-05
27.18069,2.0341E-05
27.19107,2.0433E-05
27.20068,2.042E-05
27.21067,2.0303E-05
27.22197,2.0365E-05
27.23064,2.0331E-05
27.24068,2.0329E-05
27.25086,2.0355E-05
27.26063,2.0348E-05
27.27068,2.0314E-05
27.28067,2.0328E-05
27.29069,2.036E-05
27.30087,2.0334E-05
27.31068,2.0323E-05
27.32068,2.0316E-05
27.33147,2.0361E-05
27.34088,2.0334E-05
27.35093,2.0321E-05
27.36154,2.036E-05
27.37068,2.0348E-05
27.38068,2.0362E-05
27.39089,2.0332E-05
27.40068,2.0325E-05
27.41069,2.0363E-05
27.42063,2.0347E-05
27.43064,2.0336E-05
27.44095,2.0344E-05
27.45068,2.0368E-05
27.46068,2.0372E-05
27.47205,2.0329E-05
27.48068,2.0314E-05
27.49068,2.0331E-05
27.50081,2.0282E-05
27.51063,2.0308E-05
27.52064,2.0298E-05
27.53067,2.0307E-05
27.54069,2.0311E-05
27.55072,2.0311E-05
27.56064,2.0309E-05
27.57067,2.0296E-05
27.5817,2.03E-05
27.59068,2.0298E-05
27.60064,2.0297E-05
27.61153,2.0303E-05
27.62064,2.0288E-05
27.63063,2.0313E-05
27.64089,2.0302E-05
27.65069,2.0325E-05
27.66069,2.0302E-05
27.67063,2.0321E-05
27.68069,2.0339E-05
27.69097,2.0322E-05
27.70069,2.0301E-05
27.71068,2.028E-05
27.72229,2.0292E-05
27.73064,2.0364E-05
27.74068,2.0353E-05
27.75082,2.0398E-05
27.76068,2.0316E-05
27.77065,2.0314E-05
27.78067,2.0284E-05
27.79065,2.0306E-05
27.80085,2.0334E-05
27.81064,2.0295E-05
27.82068,2.0344E-05
27.83174,2.0331E-05
27.84068,2.0345E-05
27.85064,2.0314E-05
27.86155,2.0303E-05
27.87068,2.0287E-05
27.88067,2.0248E-05
27.89089,2.0303E-05
27.90064,2.0283E-05
27.91074,2.0284E-05
27.92063,2.0255E-05
27.93068,2.0258E-05
27.94095,2.0266E-05
27.95064,2.0289E-05
27.96067,2.0317E-05
27.97233,2.027E-05
27.98064,2.0206E-05
27.99068,2.0331E-05
28.00081,2.0406E-05
28.01068,2.0444E-05
28.02069,2.0481E-05
28.03067,2.0244E-05
28.04069,2.027E-05
28.05083,2.0309E-05
28.06068,2.0286E-05
28.07064,2.0432E-05
28.08148,2.0362E-05
28.09064,2.0396E-05
28.10068,2.0344E-05
28.11149,2.0281E-05
28.12064,2.04E-05
28.13068,2.0505E-05
28.14089,2.0431E-05
28.15068,2.0395E-05
28.16069,2.0333E-05
28.17067,2.0399E-05
28.18068,2.0351E-05
28.19095,2.0341E-05
28.20068,2.0362E-05
28.21067,2.0384E-05
28.2223,2.0397E-05
28.23068,2.0374E-05
28.24068,2.0407E-05
28.25083,2.0335E-05
28.26064,2.0379E-05
28.27069,2.0428E-05
28.28063,2.031E-05
28.29069,2.0318E-05
28.30077,2.0297E-05
28.31064,2.0229E-05
28.32064,2.0361E-05
28.33171,2.0324E-05
28.34068,2.0417E-05
28.35068,2.0424E-05
28.36153,2.031E-05
28.37068,2.0334E-05
28.38068,2.0412E-05
28.39088,2.0394E-05
28.40064,2.0391E-05
28.41065,2.0492E-05
28.42063,2.0476E-05
28.43068,2.0461E-05
28.44116,2.0483E-05
28.45067,2.0489E-05
28.46068,2.0431E-05
28.47201,2.0465E-05
28.48068,2.0452E-05
28.49068,2.0471E-05
28.50081,2.0466E-05
28.51069,2.0473E-05
28.52084,2.0468E-05
28.53068,2.0439E-05
28.54064,2.044E-05
28.55084,2.0415E-05
28.56067,2.0445E-05
28.57069,2.047E-05
28.58175,2.0492E-05
28.59068,2.0413E-05
28.60064,2.0439E-05
28.61153,2.0439E-05
28.62064,2.0416E-05
28.63068,2.041E-05
28.64076,2.0403E-05
28.65064,2.0363E-05
28.66067,2.0405E-05
28.67063,2.036E-05
28.68068,2.033E-05
28.69094,2.0323E-05
28.70068,2.033E-05
28.71064,2.0328E-05
28.72205,2.0295E-05
28.73064,2.0335E-05
28.74068,2.0315E-05
28.75079,2.031E-05
28.76069,2.0311E-05
28.77069,2.0305E-05
28.78068,2.0293E-05
28.79069,2.0295E-05
28.80069,2.0313E-05
28.81064,2.038E-05
28.82069,2.041E-05
28.83149,2.0399E-05
28.84068,2.0408E-05
28.85068,2.0347E-05
28.86154,2.0319E-05
28.87068,2.0318E-05
28.88068,2.0323E-05
28.89089,2.0355E-05
28.90064,2.0339E-05
28.91065,2.037E-05
28.92063,2.0386E-05
28.93068,2.0379E-05
28.94119,2.0388E-05
28.95064,2.0419E-05
28.96068,2.0415E-05
28.97227,2.0325E-05
28.98064,2.0368E-05
28.99077,2.0365E-05
29.00078,2.038E-05
29.01064,2.0368E-05
29.02069,2.0361E-05
29.03067,2.0379E-05
29.04064,2.0353E-05
29.05088,2.0312E-05
29.06068,2.0348E-05
29.07064,2.0348E-05
29.08177,2.0328E-05
29.09068,2.0322E-05
29.10068,2.0383E-05
29.11151,2.0374E-05
29.12064,2.0436E-05
29.13068,2.0366E-05
29.14084,2.0383E-05
29.15071,2.039E-05
29.16087,2.0397E-05
29.17067,2.0435E-05
29.18069,2.048E-05
29.19118,2.0437E-05
29.20068,2.0491E-05
29.21068,2.0463E-05
29.22209,2.0412E-05
29.23064,2.05E-05
29.24068,2.0465E-05
29.25083,2.0444E-05
29.26069,2.0396E-05
29.27065,2.0419E-05
29.28067,2.0395E-05
29.29064,2.0425E-05
29.30077,2.0389E-05
29.31068,2.0433E-05
29.32068,2.0481E-05
29.33176,2.0494E-05
29.34068,2.0506E-05
29.35063,2.0465E-05
29.36154,2.0453E-05
29.37068,2.0409E-05
29.38068,2.0387E-05
29.39089,2.0415E-05
29.40064,2.0412E-05
29.41064,2.0448E-05
29.42067,2.0437E-05
29.43069,2.045E-05
29.44094,2.0474E-05
29.45068,2.0416E-05
29.46068,2.0372E-05
29.47209,2.0401E-05
29.48064,2.0428E-05
29.49063,2.042E-05
29.5008,2.0396E-05
29.51069,2.0415E-05
29.52069,2.0395E-05
29.53063,2.0404E-05
29.54064,2.0421E-05
29.55088,2.0402E-05
29.56067,2.0359E-05
29.57064,2.0342E-05
29.58148,2.0385E-05
29.59068,2.0339E-05
29.60063,2.0346E-05
29.61218,2.0378E-05
29.62068,2.0344E-05
29.63063,2.0364E-05
29.64089,2.0362E-05
29.65069,2.0354E-05
29.66065,2.0345E-05
29.67067,2.0341E-05
29.68069,2.0361E-05
29.69094,2.0338E-05
29.70064,2.0401E-05
29.71063,2.0361E-05
29.72207,2.0375E-05
29.73068,2.0364E-05
29.74063,2.0348E-05
29.75078,2.0366E-05
29.76069,2.0351E-05
29.77064,2.041E-05
29.78067,2.0358E-05
29.79064,2.0397E-05
29.8009,2.0389E-05
29.81068,2.0429E-05
29.82068,2.044E-05
29.83143,2.0405E-05
29.84069,2.0407E-05
29.85065,2.0417E-05
29.86152,2.0411E-05
29.87064,2.0397E-05
29.88067,2.0446E-05
29.89089,2.0455E-05
29.90073,2.0433E-05
29.91069,2.0435E-05
29.92067,2.0372E-05
29.93069,2.0394E-05
29.94089,2.0421E-05
29.95068,2.0384E-05
29.96064,2.0416E-05
29.97206,2.0384E-05
29.98063,2.0415E-05
29.99064,2.0409E-05
30.00078,2.0407E-05
30.01068,2.0438E-05
30.02063,2.0369E-05
30.03068,2.0393E-05
30.04069,2.0408E-05
30.05088,2.0396E-05
30.06063,2.0407E-05
30.07068,2.0391E-05
30.08152,2.0426E-05
30.09068,2.0392E-05
30.10063,2.0417E-05
30.11152,2.0385E-05
30.12064,2.0374E-05
30.13064,2.0358E-05
30.14089,2.0343E-05
30.15068,2.0391E-05
30.1607,2.041E-05
30.17067,2.0372E-05
30.18064,2.0383E-05
30.19093,2.0385E-05
30.20064,2.0366E-05
30.21068,2.0374E-05
30.2221,2.0358E-05
30.23068,2.0362E-05
30.24063,2.0353E-05
30.25082,2.0366E-05
30.26069,2.0392E-05
30.27065,2.0372E-05
30.28067,2.0355E-05
30.29069,2.0366E-05
30.30088,2.0383E-05
30.31063,2.0373E-05
30.32064,2.0377E-05
30.33176,2.0361E-05
30.34068,2.0356E-05
30.35068,2.0338E-05
30.36154,2.0382E-05
30.37068,2.0375E-05
30.38063,2.0387E-05
30.39089,2.0382E-05
30.40069,2.036E-05
30.41081,2.032E-05
30.42067,2.0358E-05
30.43064,2.0328E-05
30.44119,2.0355E-05
30.45069,2.0317E-05
30.46064,2.0319E-05
30.47199,2.0318E-05
30.48064,2.0333E-05
30.49068,2.0344E-05
30.50077,2.0383E-05
30.51065,2.0343E-05
30.52065,2.0384E-05
30.53063,2.0377E-05
30.54069,2.0381E-05
30.55093,2.0361E-05
30.56064,2.0346E-05
30.57068,2.0337E-05
30.58144,2.0406E-05
