VBias,C
1.72,4.3471E-10
1.71,4.34828E-10
1.7,4.36008E-10
1.69,4.35511E-10
1.68,4.35957E-10
1.67,4.35025E-10
1.66,4.35229E-10
1.65,4.35448E-10
1.64,4.35885E-10
1.63,4.3575E-10
1.62,4.35467E-10
1.61,4.3499E-10
1.6,4.34493E-10
1.59,4.33545E-10
1.58,4.3535E-10
1.57,4.35246E-10
1.56,4.35287E-10
1.55,4.35072E-10
1.54,4.34539E-10
1.53,4.34354E-10
1.52,4.3435E-10
1.51,4.3414E-10
1.5,4.33606E-10
1.49,4.33814E-10
1.48,4.33981E-10
1.47,4.34634E-10
1.46,4.34657E-10
1.45,4.34594E-10
1.44,4.3413E-10
1.43,4.33853E-10
1.42,4.33823E-10
1.41,4.33631E-10
1.4,4.33546E-10
1.39,4.33278E-10
1.38,4.34672E-10
1.37,4.34651E-10
1.36,4.34992E-10
1.35,4.35001E-10
1.34,4.34566E-10
1.33,4.3444E-10
1.32,4.34764E-10
1.31,4.34543E-10
1.3,4.34904E-10
1.29,4.3459E-10
1.28,4.3363E-10
1.27,4.3344E-10
1.26,4.33802E-10
1.25,4.33243E-10
1.24,4.33708E-10
1.23,4.33338E-10
1.22,4.3376E-10
1.21,4.33298E-10
1.2,4.33816E-10
1.19,4.3437E-10
1.18,4.33456E-10
1.17,4.33297E-10
1.16,4.32801E-10
1.15,4.32973E-10
1.14,4.32932E-10
1.13,4.32857E-10
1.12,4.3308E-10
1.11,4.33134E-10
1.1,4.32921E-10
1.09,4.33484E-10
1.08,4.33478E-10
1.07,4.33537E-10
1.06,4.33561E-10
1.05,4.32475E-10
1.04,4.32881E-10
1.03,4.32638E-10
1.02,4.3292E-10
1.01,4.32859E-10
1,4.32932E-10
0.99,4.33385E-10
0.98,4.33201E-10
0.97,4.33195E-10
0.96,4.32722E-10
0.95,4.32295E-10
0.94,4.32143E-10
0.93,4.32151E-10
0.92,4.32047E-10
0.91,4.31856E-10
0.9,4.32516E-10
0.89,4.32144E-10
0.88,4.31884E-10
0.87,4.317E-10
0.86,4.31382E-10
0.85,4.30986E-10
0.84,4.31712E-10
0.83,4.31694E-10
0.82,4.31712E-10
0.81,4.31816E-10
0.8,4.31768E-10
0.79,4.31466E-10
0.78,4.31052E-10
0.77,4.30968E-10
0.76,4.30191E-10
0.75,4.30482E-10
0.74,4.29371E-10
0.73,4.29725E-10
0.72,4.29382E-10
0.71,4.29038E-10
0.7,4.30604E-10
0.69,4.30087E-10
0.68,4.30224E-10
0.67,4.29202E-10
0.66,4.29493E-10
0.65,4.28681E-10
0.64,4.28648E-10
0.63,4.28483E-10
0.62,4.28934E-10
0.61,4.28872E-10
0.6,4.29185E-10
0.59,4.28853E-10
0.58,4.28204E-10
0.57,4.28017E-10
0.56,4.27703E-10
0.55,4.28058E-10
0.54,4.26997E-10
0.53,4.2724E-10
0.52,4.27625E-10
0.51,4.27764E-10
0.5,4.27771E-10
0.49,4.27073E-10
0.48,4.26318E-10
0.47,4.26285E-10
0.46,4.26554E-10
0.45,4.26578E-10
0.44,4.26383E-10
0.43,4.26172E-10
0.42,4.2593E-10
0.41,4.25078E-10
0.4,4.24574E-10
0.39,4.24015E-10
0.38,4.23956E-10
0.37,4.23877E-10
0.36,4.2358E-10
0.35,4.23186E-10
0.34,4.22384E-10
0.33,4.22452E-10
0.32,4.22769E-10
0.31,4.22128E-10
0.3,4.21687E-10
0.29,4.21212E-10
0.28,4.20043E-10
0.27,4.19455E-10
0.26,4.1963E-10
