Time,I1
194.25625,-3.982E-11
194.5063,-4.007E-11
194.7563,-3.994E-11
195.00734,-4.016E-11
195.25759,-3.989E-11
195.50764,-3.988E-11
195.75068,-3.997E-11
196.00167,-4E-11
196.25186,-3.993E-11
196.50189,-3.998E-11
196.75069,-4.008E-11
197.00164,-3.996E-11
197.25188,-3.986E-11
197.50193,-3.995E-11
197.75069,-3.973E-11
198.00161,-3.979E-11
198.25189,-3.989E-11
198.50193,-3.984E-11
198.7523,-3.981E-11
199.00326,-3.971E-11
199.25346,-3.992E-11
199.50357,-3.977E-11
199.75365,-3.985E-11
200.00459,-3.963E-11
200.25485,-3.981E-11
200.50486,-3.976E-11
200.75635,-3.992E-11
201.00592,-3.979E-11
201.25615,-3.978E-11
201.50624,-3.971E-11
201.75068,-3.969E-11
202.00728,-3.978E-11
202.25754,-3.987E-11
202.50184,-3.972E-11
202.75069,-3.989E-11
203.00156,-3.952E-11
203.25183,-3.99E-11
203.50185,-3.963E-11
203.75068,-3.956E-11
204.00156,-3.98E-11
204.25183,-3.953E-11
204.50188,-3.981E-11
204.75226,-3.951E-11
205.00185,-3.973E-11
205.25207,-3.968E-11
205.50351,-3.987E-11
205.75365,-3.946E-11
206.00455,-3.967E-11
206.25477,-3.948E-11
206.50481,-3.978E-11
206.75496,-3.952E-11
207.00586,-3.97E-11
207.25612,-3.948E-11
207.50616,-3.955E-11
207.75635,-3.97E-11
208.00723,-3.978E-11
208.25745,-3.958E-11
208.50751,-3.959E-11
208.75064,-3.946E-11
209.00152,-3.975E-11
209.25175,-3.934E-11
209.50182,-3.977E-11
209.75064,-3.979E-11
210.00155,-3.932E-11
210.25176,-3.987E-11
210.5018,-3.934E-11
210.75226,-3.973E-11
211.00154,-3.957E-11
211.25206,-3.948E-11
211.50346,-3.94E-11
211.75361,-3.977E-11
212.00316,-3.955E-11
212.25477,-3.958E-11
212.50481,-3.931E-11
212.75501,-3.958E-11
213.00584,-3.927E-11
213.25611,-3.955E-11
213.50611,-3.96E-11
213.75635,-3.945E-11
214.00714,-3.938E-11
214.25741,-3.945E-11
214.50749,-3.944E-11
214.75068,-3.948E-11
215.00151,-3.925E-11
215.25174,-3.949E-11
215.50176,-3.906E-11
215.75069,-3.921E-11
216.00145,-3.962E-11
216.25173,-3.913E-11
216.50175,-3.956E-11
216.7523,-3.916E-11
217.00145,-3.937E-11
217.25203,-3.936E-11
217.50337,-3.951E-11
217.75365,-3.923E-11
218.00441,-3.957E-11
218.25471,-3.908E-11
218.50471,-3.94E-11
218.75496,-3.93E-11
219.00579,-3.961E-11
219.25602,-3.916E-11
219.5061,-3.935E-11
219.75635,-3.935E-11
220.00714,-3.942E-11
220.25736,-3.916E-11
220.50741,-3.935E-11
220.75068,-3.91E-11
221.00146,-3.94E-11
221.25165,-3.912E-11
221.50171,-3.946E-11
221.75064,-3.938E-11
222.00146,-3.916E-11
222.25165,-3.932E-11
222.50173,-3.912E-11
222.75064,-3.922E-11
223.00144,-3.912E-11
223.25192,-3.914E-11
223.50198,-3.926E-11
223.75361,-3.943E-11
224.00302,-3.915E-11
224.25328,-3.917E-11
224.5047,-3.897E-11
224.75496,-3.939E-11
225.0044,-3.921E-11
225.25596,-3.933E-11
225.50606,-3.899E-11
225.75635,-3.916E-11
226.00709,-3.901E-11
226.25736,-3.94E-11
226.50716,-3.909E-11
226.75064,-3.936E-11
227.00141,-3.892E-11
227.2516,-3.933E-11
227.50169,-3.881E-11
227.75068,-3.889E-11
228.0016,-3.905E-11
228.25167,-3.889E-11
228.50068,-3.904E-11
228.75141,-3.912E-11
229.00162,-3.905E-11
229.25196,-3.885E-11
229.5023,-3.912E-11
229.75296,-3.866E-11
230.00328,-3.903E-11
230.25465,-3.891E-11
230.50501,-3.916E-11
230.75565,-3.89E-11
231.00597,-4.006E-11
231.25598,-3.878E-11
231.50635,-3.902E-11
231.75704,-3.89E-11
232.0073,-3.895E-11
232.2573,-3.866E-11
232.50068,-3.918E-11
232.75132,-3.872E-11
233.0016,-3.911E-11
233.25164,-3.889E-11
233.50068,-3.861E-11
233.75137,-3.914E-11
234.00155,-3.881E-11
234.25156,-3.887E-11
234.5023,-3.867E-11
234.75298,-3.908E-11
235.00319,-3.879E-11
235.25321,-3.891E-11
235.50365,-3.907E-11
235.75431,-3.885E-11
236.00455,-3.888E-11
236.25594,-3.896E-11
236.50631,-3.88E-11
236.75701,-3.905E-11
237.00728,-3.887E-11
237.25726,-3.827E-11
237.50064,-3.858E-11
237.75129,-3.902E-11
238.00159,-3.87E-11
238.25069,-3.862E-11
238.50133,-3.901E-11
238.75157,-3.856E-11
239.00159,-3.905E-11
239.2523,-3.857E-11
239.50295,-3.9E-11
239.75321,-3.851E-11
240.00319,-3.876E-11
240.25365,-3.88E-11
240.50431,-3.882E-11
240.75453,-3.871E-11
241.00591,-3.896E-11
241.25634,-3.862E-11
241.50696,-3.892E-11
241.75727,-3.866E-11
242.00722,-3.867E-11
242.25068,-3.845E-11
242.50133,-3.889E-11
242.75158,-3.857E-11
243.00157,-3.873E-11
243.25064,-3.889E-11
243.50129,-3.851E-11
243.75157,-3.879E-11
244.00159,-3.866E-11
244.2523,-3.861E-11
244.50295,-3.857E-11
244.7532,-3.86E-11
245.00452,-3.853E-11
245.25496,-3.883E-11
245.50561,-3.844E-11
245.75591,-3.862E-11
246.00592,-3.866E-11
246.25765,-3.889E-11
246.50829,-3.837E-11
246.75152,-3.872E-11
247.00154,-3.828E-11
247.25064,-3.841E-11
247.50127,-3.859E-11
247.75156,-3.835E-11
248.00157,-3.886E-11
248.2523,-3.822E-11
248.50288,-3.874E-11
248.75313,-3.836E-11
249.00322,-3.849E-11
249.25365,-3.853E-11
249.50426,-3.844E-11
249.75453,-3.861E-11
250.0059,-3.962E-11
